epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
368,3283.86,0.4141,0.23412,0.92404,0.98931,0.97249,0.98951,0.87353,0.6123,0.24143,1.03923,0.000303681,0.000303681,0.000303681
369,3293.51,0.40046,0.23977,0.91962,0.98558,0.97619,0.99004,0.87182,0.61326,0.24351,1.04317,0.000301481,0.000301481,0.000301481
370,3303.14,0.42754,0.24909,0.92725,0.97723,0.97328,0.98843,0.86923,0.61299,0.25802,1.04297,0.000299281,0.000299281,0.000299281
371,3312.86,0.41831,0.23944,0.92579,0.98031,0.97349,0.98693,0.86892,0.61279,0.26111,1.0477,0.000297081,0.000297081,0.000297081
372,3322.64,0.40509,0.23874,0.91653,0.98918,0.97247,0.98863,0.86813,0.61084,0.2511,1.04272,0.000294882,0.000294882,0.000294882
373,3332.38,0.41324,0.24239,0.92654,0.99107,0.9652,0.989,0.86495,0.61298,0.2464,1.04609,0.000292682,0.000292682,0.000292682
374,3342.12,0.39547,0.22648,0.91354,0.98624,0.97332,0.98927,0.86804,0.60877,0.25655,1.04002,0.000290482,0.000290482,0.000290482
375,3351.71,0.4056,0.23318,0.92613,0.98154,0.97376,0.98861,0.86899,0.60902,0.26681,1.03573,0.000288282,0.000288282,0.000288282
376,3361.31,0.41181,0.24863,0.92109,0.97913,0.97551,0.98734,0.86852,0.61179,0.26712,1.04316,0.000286083,0.000286083,0.000286083
377,3371.01,0.41401,0.2478,0.92331,0.9806,0.97596,0.98645,0.86778,0.6104,0.26536,1.04234,0.000283883,0.000283883,0.000283883
378,3380.78,0.40779,0.24501,0.92562,0.98182,0.98031,0.98273,0.86185,0.61399,0.26622,1.04683,0.000281683,0.000281683,0.000281683
379,3390.56,0.4015,0.23602,0.91842,0.98035,0.98092,0.98342,0.86149,0.61644,0.26767,1.04682,0.000279483,0.000279483,0.000279483
380,3400.21,0.41226,0.24508,0.92641,0.9905,0.97305,0.98859,0.86666,0.61935,0.25803,1.04768,0.000277283,0.000277283,0.000277283
381,3409.83,0.41227,0.24416,0.9168,0.99049,0.97249,0.9877,0.87113,0.61542,0.2617,1.0437,0.000275084,0.000275084,0.000275084
382,3419.45,0.40717,0.24371,0.92199,0.98134,0.97835,0.98753,0.86721,0.62126,0.27369,1.05117,0.000272884,0.000272884,0.000272884
383,3429.27,0.3944,0.23146,0.91387,0.98237,0.9776,0.98296,0.86493,0.61804,0.27041,1.04573,0.000270684,0.000270684,0.000270684
384,3439.03,0.4168,0.24105,0.92144,0.98164,0.97818,0.9827,0.86288,0.61432,0.26759,1.04376,0.000268484,0.000268484,0.000268484
385,3448.78,0.38774,0.23681,0.90923,0.97404,0.97778,0.98481,0.86482,0.61368,0.26659,1.0418,0.000266284,0.000266284,0.000266284
386,3458.65,0.40292,0.23102,0.91913,0.97931,0.9807,0.9875,0.86957,0.60819,0.26167,1.03504,0.000264085,0.000264085,0.000264085
387,3468.29,0.39272,0.23167,0.91365,0.9808,0.97757,0.98706,0.86714,0.61504,0.26313,1.0378,0.000261885,0.000261885,0.000261885
388,3477.85,0.40393,0.24289,0.92232,0.97677,0.97322,0.98567,0.86717,0.61217,0.26723,1.0393,0.000259685,0.000259685,0.000259685
389,3487.49,0.39425,0.22635,0.90775,0.97655,0.97671,0.98656,0.86974,0.61512,0.27164,1.04435,0.000257485,0.000257485,0.000257485
390,3497.3,0.37986,0.22272,0.91313,0.9768,0.97962,0.98892,0.86928,0.61737,0.26704,1.0493,0.000255286,0.000255286,0.000255286
391,3507.31,0.39356,0.22731,0.91774,0.97693,0.97841,0.9885,0.87032,0.6181,0.26862,1.05086,0.000253086,0.000253086,0.000253086
392,3517.14,0.40186,0.22918,0.91794,0.97078,0.97762,0.98802,0.86551,0.61963,0.27416,1.05302,0.000250886,0.000250886,0.000250886
393,3526.81,0.38801,0.22421,0.91957,0.97975,0.96892,0.9872,0.86708,0.61495,0.26528,1.05123,0.000248686,0.000248686,0.000248686
394,3536.35,0.40182,0.22615,0.91952,0.97754,0.97902,0.98874,0.86813,0.61647,0.25285,1.055,0.000246486,0.000246486,0.000246486
395,3545.96,0.39322,0.22851,0.92198,0.98936,0.97233,0.98949,0.86709,0.62004,0.24683,1.05562,0.000244287,0.000244287,0.000244287
396,3555.68,0.40916,0.23083,0.92351,0.98257,0.97846,0.98891,0.86612,0.61845,0.25216,1.05349,0.000242087,0.000242087,0.000242087
397,3565.42,0.40096,0.23447,0.92208,0.9862,0.96593,0.98912,0.86999,0.61969,0.25604,1.05303,0.000239887,0.000239887,0.000239887
398,3575.23,0.39893,0.23195,0.91059,0.9741,0.97928,0.98923,0.8724,0.62004,0.25538,1.05112,0.000237687,0.000237687,0.000237687
399,3585.36,0.39219,0.22452,0.9152,0.99138,0.96771,0.98918,0.86996,0.61502,0.25193,1.04855,0.000235488,0.000235488,0.000235488
400,3595.12,0.40016,0.23546,0.91788,0.98879,0.96667,0.98915,0.86981,0.61486,0.25166,1.04704,0.000233288,0.000233288,0.000233288
401,3604.87,0.38329,0.21502,0.91623,0.97847,0.97036,0.98946,0.87092,0.61177,0.26295,1.04756,0.000231088,0.000231088,0.000231088
402,3614.65,0.36834,0.21738,0.91321,0.98183,0.96957,0.98954,0.86814,0.61377,0.26567,1.04662,0.000228888,0.000228888,0.000228888
403,3624.6,0.3882,0.22302,0.91614,0.98651,0.9644,0.99012,0.87008,0.61286,0.26133,1.04694,0.000226688,0.000226688,0.000226688
404,3634.45,0.39784,0.2279,0.91753,0.98897,0.9647,0.98917,0.86795,0.61587,0.26487,1.04716,0.000224489,0.000224489,0.000224489
405,3644.18,0.3847,0.21884,0.91931,0.98516,0.96565,0.98962,0.86494,0.61676,0.26052,1.05112,0.000222289,0.000222289,0.000222289
406,3653.85,0.38879,0.21976,0.91698,0.98602,0.9663,0.98993,0.86762,0.61663,0.25681,1.05013,0.000220089,0.000220089,0.000220089
407,3663.48,0.38931,0.2274,0.91748,0.98421,0.96644,0.98922,0.8661,0.61253,0.26286,1.05037,0.000217889,0.000217889,0.000217889
408,3673.25,0.39222,0.2277,0.91261,0.98161,0.96974,0.98914,0.86549,0.61416,0.26498,1.05217,0.00021569,0.00021569,0.00021569
409,3683.09,0.37169,0.21454,0.90813,0.98217,0.96436,0.98926,0.86392,0.61199,0.25534,1.05132,0.00021349,0.00021349,0.00021349
410,3692.95,0.38436,0.22356,0.90893,0.98845,0.96577,0.98948,0.86761,0.61091,0.25426,1.04802,0.00021129,0.00021129,0.00021129
411,3702.75,0.38122,0.22543,0.90974,0.9782,0.97129,0.98956,0.87061,0.60851,0.25328,1.04493,0.00020909,0.00020909,0.00020909
412,3712.29,0.38323,0.21941,0.91244,0.97513,0.97779,0.9897,0.86936,0.60951,0.2566,1.04484,0.00020689,0.00020689,0.00020689
413,3721.93,0.37964,0.22048,0.91105,0.97462,0.97816,0.98936,0.86818,0.61339,0.25304,1.04675,0.000204691,0.000204691,0.000204691
414,3731.49,0.38961,0.22099,0.91442,0.98429,0.97211,0.99018,0.86946,0.61116,0.24838,1.04518,0.000202491,0.000202491,0.000202491
415,3741.23,0.38658,0.23043,0.92619,0.98827,0.96981,0.99,0.87015,0.61235,0.24359,1.04482,0.000200291,0.000200291,0.000200291
416,3751.03,0.37344,0.21754,0.91809,0.98995,0.9733,0.99011,0.87075,0.61048,0.23964,1.04399,0.000198091,0.000198091,0.000198091
417,3761.1,0.38587,0.2184,0.91778,0.98664,0.97467,0.9895,0.87171,0.60861,0.23663,1.044,0.000195892,0.000195892,0.000195892
418,3770.86,0.38343,0.21785,0.91432,0.98558,0.97596,0.9896,0.87102,0.61147,0.24707,1.04616,0.000193692,0.000193692,0.000193692
419,3780.65,0.38584,0.21945,0.92541,0.98405,0.97407,0.98974,0.87128,0.60935,0.24987,1.04396,0.000191492,0.000191492,0.000191492
420,3790.37,0.36844,0.21246,0.90353,0.96778,0.98818,0.98971,0.86972,0.61081,0.25077,1.04582,0.000189292,0.000189292,0.000189292
421,3800.16,0.37419,0.21227,0.91371,0.9837,0.97346,0.98973,0.87131,0.60993,0.24676,1.04751,0.000187092,0.000187092,0.000187092
422,3810.04,0.38539,0.22557,0.9127,0.98222,0.97819,0.98958,0.8694,0.6108,0.2479,1.04989,0.000184893,0.000184893,0.000184893
423,3819.83,0.39292,0.22424,0.91493,0.98426,0.98523,0.98982,0.8755,0.61071,0.24088,1.05043,0.000182693,0.000182693,0.000182693
424,3829.54,0.36498,0.21031,0.90157,0.98912,0.97108,0.9893,0.87217,0.61574,0.24668,1.05448,0.000180493,0.000180493,0.000180493
425,3839.32,0.37393,0.21597,0.90547,0.98871,0.96914,0.98869,0.87146,0.61466,0.25357,1.05696,0.000178293,0.000178293,0.000178293
426,3849.05,0.39138,0.22937,0.92252,0.98721,0.96702,0.98872,0.87105,0.6117,0.25748,1.05285,0.000176094,0.000176094,0.000176094
427,3858.87,0.36214,0.21115,0.90633,0.98592,0.97566,0.98817,0.87177,0.61121,0.24337,1.05556,0.000173894,0.000173894,0.000173894
428,3868.7,0.3841,0.21913,0.91357,0.98145,0.98053,0.98819,0.87021,0.60924,0.24485,1.05271,0.000171694,0.000171694,0.000171694
429,3878.52,0.38679,0.22041,0.91509,0.9836,0.97847,0.98794,0.87058,0.60947,0.25122,1.0512,0.000169494,0.000169494,0.000169494
430,3888.23,0.37918,0.21683,0.91518,0.98402,0.97893,0.98816,0.87114,0.60911,0.25112,1.05096,0.000167294,0.000167294,0.000167294
431,3897.87,0.36785,0.21142,0.91141,0.98462,0.9823,0.98851,0.87336,0.60919,0.25084,1.04894,0.000165095,0.000165095,0.000165095
432,3907.51,0.36886,0.2075,0.91226,0.98362,0.9719,0.98862,0.86942,0.61164,0.25576,1.04942,0.000162895,0.000162895,0.000162895
433,3917.27,0.36859,0.21201,0.90816,0.97987,0.97457,0.98891,0.86968,0.61429,0.25539,1.0524,0.000160695,0.000160695,0.000160695
434,3927.11,0.3773,0.21874,0.9117,0.98136,0.97333,0.98879,0.86825,0.61318,0.25723,1.05365,0.000158495,0.000158495,0.000158495
435,3937.04,0.38204,0.21557,0.91611,0.97719,0.97658,0.98866,0.86851,0.61264,0.26101,1.05289,0.000156295,0.000156295,0.000156295
436,3946.92,0.35931,0.20901,0.9042,0.97992,0.97995,0.98853,0.86829,0.61432,0.2561,1.05379,0.000154096,0.000154096,0.000154096
437,3956.47,0.36112,0.20781,0.9033,0.97696,0.97743,0.98895,0.86919,0.61374,0.25693,1.05275,0.000151896,0.000151896,0.000151896
438,3966.04,0.36602,0.20926,0.91467,0.97617,0.97783,0.98908,0.86936,0.61274,0.25643,1.05359,0.000149696,0.000149696,0.000149696
439,3975.59,0.36956,0.216,0.90546,0.9769,0.97768,0.98903,0.87096,0.61287,0.25509,1.05294,0.000147496,0.000147496,0.000147496
440,3985.35,0.36299,0.21494,0.90731,0.98823,0.97097,0.98896,0.87151,0.61213,0.25254,1.05369,0.000145297,0.000145297,0.000145297
441,3995.49,0.36103,0.20312,0.89651,0.98899,0.97114,0.98881,0.87044,0.60923,0.24799,1.05165,0.000143097,0.000143097,0.000143097
442,4005.37,0.36168,0.20711,0.90835,0.97941,0.97942,0.98877,0.86982,0.60866,0.25146,1.04992,0.000140897,0.000140897,0.000140897
443,4015.04,0.36521,0.20416,0.90701,0.98794,0.9706,0.98871,0.86918,0.60935,0.25308,1.0496,0.000138697,0.000138697,0.000138697
444,4024.8,0.3739,0.21025,0.90955,0.98803,0.97035,0.98898,0.87038,0.60794,0.24853,1.04841,0.000136497,0.000136497,0.000136497
445,4034.52,0.36954,0.21132,0.90666,0.97806,0.98185,0.98904,0.87136,0.60815,0.2472,1.04791,0.000134298,0.000134298,0.000134298
446,4044.33,0.37436,0.2128,0.9177,0.98942,0.9712,0.98931,0.87349,0.6078,0.2507,1.04709,0.000132098,0.000132098,0.000132098
447,4054.12,0.36732,0.21785,0.90584,0.98233,0.97931,0.98979,0.87443,0.60605,0.25329,1.0453,0.000129898,0.000129898,0.000129898
448,4063.92,0.37047,0.21833,0.9151,0.98287,0.97949,0.98956,0.87644,0.60805,0.25514,1.0472,0.000127698,0.000127698,0.000127698
449,4073.61,0.36763,0.20786,0.907,0.98807,0.97745,0.98971,0.87572,0.60754,0.2511,1.04906,0.000125499,0.000125499,0.000125499
450,4083.35,0.34803,0.20579,0.90168,0.98662,0.98024,0.9898,0.87624,0.60484,0.24649,1.04812,0.000123299,0.000123299,0.000123299
451,4093.1,0.36471,0.21239,0.9097,0.9885,0.97775,0.98987,0.87647,0.60457,0.24707,1.04804,0.000121099,0.000121099,0.000121099
452,4102.96,0.3648,0.20911,0.91108,0.98334,0.97919,0.98951,0.87633,0.60542,0.251,1.05082,0.000118899,0.000118899,0.000118899
453,4112.8,0.36558,0.21231,0.91155,0.98289,0.97914,0.98974,0.87674,0.60797,0.2523,1.05303,0.000116699,0.000116699,0.000116699
454,4122.62,0.35468,0.20713,0.90477,0.9826,0.97768,0.98957,0.87721,0.60728,0.25595,1.05224,0.0001145,0.0001145,0.0001145
455,4132.36,0.35119,0.20984,0.90246,0.98692,0.97114,0.98925,0.87424,0.60539,0.25482,1.05208,0.0001123,0.0001123,0.0001123
456,4141.91,0.36167,0.21267,0.90251,0.97927,0.98254,0.98878,0.87214,0.60324,0.24848,1.05102,0.0001101,0.0001101,0.0001101
457,4151.44,0.3665,0.21517,0.9052,0.98464,0.98262,0.98927,0.87163,0.6057,0.24551,1.05256,0.0001079,0.0001079,0.0001079
458,4161.43,0.36504,0.20761,0.9024,0.9837,0.98272,0.98934,0.87255,0.60715,0.24386,1.0538,0.000105701,0.000105701,0.000105701
459,4171.37,0.34596,0.20255,0.89922,0.98448,0.98359,0.98922,0.87264,0.60992,0.24429,1.05566,0.000103501,0.000103501,0.000103501
460,4181.21,0.34833,0.20868,0.90201,0.98427,0.98294,0.98922,0.86982,0.61038,0.24676,1.05576,0.000101301,0.000101301,0.000101301
461,4191.08,0.35689,0.20821,0.90164,0.98464,0.98226,0.98919,0.86766,0.61053,0.24611,1.0555,9.91012e-05,9.91012e-05,9.91012e-05
462,4200.8,0.34663,0.19738,0.90039,0.98983,0.97236,0.9891,0.86757,0.61317,0.24811,1.05664,9.69014e-05,9.69014e-05,9.69014e-05
463,4210.6,0.35088,0.20763,0.90171,0.97874,0.98141,0.98861,0.86564,0.61316,0.25155,1.05646,9.47016e-05,9.47016e-05,9.47016e-05
464,4220.39,0.36024,0.2136,0.90895,0.98266,0.97566,0.98849,0.86687,0.61079,0.25536,1.05709,9.25019e-05,9.25019e-05,9.25019e-05
465,4230.2,0.35722,0.20397,0.90699,0.97902,0.98223,0.98832,0.86553,0.60891,0.25363,1.05683,9.03021e-05,9.03021e-05,9.03021e-05
466,4240.16,0.35236,0.19968,0.90552,0.97937,0.98215,0.98852,0.86723,0.60922,0.25198,1.0578,8.81023e-05,8.81023e-05,8.81023e-05
467,4249.92,0.35112,0.2008,0.90485,0.9801,0.97847,0.98829,0.86697,0.61098,0.25318,1.05925,8.59025e-05,8.59025e-05,8.59025e-05
468,4259.69,0.34825,0.20033,0.90957,0.97839,0.97988,0.98821,0.86758,0.60974,0.25211,1.05885,8.37027e-05,8.37027e-05,8.37027e-05
469,4269.43,0.36274,0.20636,0.91126,0.97965,0.98104,0.98839,0.86903,0.60886,0.25069,1.05653,8.1503e-05,8.1503e-05,8.1503e-05
470,4279.16,0.35665,0.20234,0.91004,0.98722,0.97483,0.98843,0.86863,0.60775,0.24968,1.05575,7.93032e-05,7.93032e-05,7.93032e-05
471,4288.86,0.35723,0.20192,0.90253,0.98842,0.97417,0.98839,0.86895,0.60662,0.24926,1.0561,7.71034e-05,7.71034e-05,7.71034e-05
472,4298.65,0.35426,0.19969,0.90834,0.97841,0.98171,0.98834,0.8689,0.60738,0.25135,1.05671,7.49036e-05,7.49036e-05,7.49036e-05
473,4308.46,0.348,0.20259,0.90085,0.97995,0.97779,0.98844,0.86813,0.60727,0.25242,1.05669,7.27038e-05,7.27038e-05,7.27038e-05
474,4318.07,0.35583,0.20632,0.90004,0.97923,0.97829,0.98845,0.86714,0.60576,0.2555,1.05491,7.05041e-05,7.05041e-05,7.05041e-05
475,4327.83,0.35369,0.20008,0.90863,0.97823,0.97851,0.98903,0.8681,0.60597,0.25232,1.05499,6.83043e-05,6.83043e-05,6.83043e-05
476,4337.54,0.346,0.20048,0.90513,0.97909,0.98083,0.98891,0.86864,0.60707,0.25286,1.05434,6.61045e-05,6.61045e-05,6.61045e-05
477,4347.22,0.34053,0.20201,0.90297,0.98016,0.97965,0.98857,0.87028,0.60674,0.2546,1.05317,6.39047e-05,6.39047e-05,6.39047e-05
478,4357.08,0.35226,0.20688,0.89897,0.97986,0.97988,0.98759,0.87012,0.60792,0.25822,1.0547,6.17049e-05,6.17049e-05,6.17049e-05
479,4366.89,0.34565,0.19839,0.90844,0.97864,0.98093,0.98755,0.86987,0.60866,0.25973,1.05567,5.95052e-05,5.95052e-05,5.95052e-05
480,4376.57,0.3515,0.20126,0.90337,0.97881,0.9809,0.9874,0.86857,0.60965,0.25812,1.05703,5.73054e-05,5.73054e-05,5.73054e-05
481,4386.19,0.35117,0.20096,0.91222,0.97981,0.98007,0.98747,0.86711,0.61013,0.25859,1.05947,5.51056e-05,5.51056e-05,5.51056e-05
482,4395.73,0.35043,0.20391,0.90058,0.97936,0.98039,0.98738,0.86844,0.61075,0.25969,1.06102,5.29058e-05,5.29058e-05,5.29058e-05
483,4405.38,0.34982,0.20156,0.9093,0.97715,0.98182,0.98755,0.86857,0.6106,0.25973,1.0606,5.0706e-05,5.0706e-05,5.0706e-05
484,4415.22,0.33032,0.19008,0.90024,0.97752,0.98051,0.98761,0.86872,0.61084,0.26019,1.05988,4.85063e-05,4.85063e-05,4.85063e-05
485,4424.95,0.34164,0.20236,0.90155,0.97803,0.98043,0.98765,0.87025,0.61033,0.25813,1.05871,4.63065e-05,4.63065e-05,4.63065e-05
486,4434.63,0.34387,0.19916,0.90072,0.97829,0.97917,0.98768,0.87008,0.60994,0.26031,1.05885,4.41067e-05,4.41067e-05,4.41067e-05
487,4444.26,0.33675,0.19888,0.90004,0.98255,0.97218,0.98766,0.8698,0.6105,0.26059,1.05937,4.19069e-05,4.19069e-05,4.19069e-05
488,4453.91,0.35573,0.20349,0.90304,0.97764,0.97777,0.98781,0.86899,0.61033,0.26136,1.05965,3.97071e-05,3.97071e-05,3.97071e-05
489,4463.46,0.34409,0.19836,0.90574,0.97763,0.97775,0.98788,0.86886,0.60996,0.26255,1.05879,3.75074e-05,3.75074e-05,3.75074e-05
490,4473.25,0.3542,0.20224,0.90509,0.97772,0.97759,0.98802,0.86982,0.60941,0.26311,1.05839,3.53076e-05,3.53076e-05,3.53076e-05
491,4483.98,0.25756,0.1446,0.81637,0.97769,0.97776,0.98819,0.86833,0.61107,0.26345,1.06122,3.31078e-05,3.31078e-05,3.31078e-05
492,4493.57,0.25509,0.1463,0.81283,0.97632,0.98388,0.98831,0.87063,0.61179,0.25398,1.06363,3.0908e-05,3.0908e-05,3.0908e-05
493,4502.57,0.26274,0.14398,0.81954,0.97768,0.98302,0.98811,0.86865,0.61248,0.25142,1.06561,2.87082e-05,2.87082e-05,2.87082e-05
494,4512.12,0.25808,0.14078,0.81925,0.97902,0.98203,0.98811,0.86696,0.61321,0.24894,1.06685,2.65085e-05,2.65085e-05,2.65085e-05
495,4521.69,0.2516,0.13519,0.81488,0.97931,0.98022,0.98819,0.86593,0.61314,0.25018,1.06717,2.43087e-05,2.43087e-05,2.43087e-05
496,4531.35,0.25224,0.14214,0.81357,0.98026,0.9794,0.98809,0.86562,0.61376,0.25101,1.06813,2.21089e-05,2.21089e-05,2.21089e-05
497,4541.14,0.23997,0.13378,0.81397,0.98081,0.97926,0.98793,0.86445,0.61297,0.25426,1.0675,1.99091e-05,1.99091e-05,1.99091e-05
498,4550.91,0.24023,0.13309,0.81754,0.9809,0.97898,0.98809,0.86352,0.61357,0.25402,1.06752,1.77093e-05,1.77093e-05,1.77093e-05
499,4560.73,0.25019,0.1327,0.81431,0.98038,0.97937,0.98813,0.86326,0.61439,0.25607,1.06854,1.55096e-05,1.55096e-05,1.55096e-05
500,4570.39,0.24061,0.13011,0.80956,0.98002,0.97943,0.98817,0.86447,0.61492,0.25713,1.06923,1.33098e-05,1.33098e-05,1.33098e-05
