epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
367,3669.48,0.55933,0.39482,1.13928,0.98406,0.9762,0.99003,0.80567,0.8124,0.31187,1.43669,0.000305881,0.000305881,0.000305881
368,3674.99,0.54213,0.38033,1.13351,0.98048,0.97892,0.98949,0.80883,0.80574,0.31327,1.43165,0.000303681,0.000303681,0.000303681
369,3680.43,0.56336,0.40229,1.14812,0.98817,0.96663,0.98951,0.81296,0.7826,0.31502,1.39363,0.000301481,0.000301481,0.000301481
370,3686.07,0.55811,0.39305,1.13798,0.97978,0.98149,0.9894,0.81547,0.79337,0.31346,1.4059,0.000299281,0.000299281,0.000299281
371,3691.89,0.56163,0.39084,1.14604,0.98617,0.97805,0.98975,0.8126,0.79706,0.31044,1.41635,0.000297081,0.000297081,0.000297081
372,3697.78,0.56141,0.38833,1.14029,0.98741,0.97143,0.98989,0.81258,0.80441,0.30867,1.43146,0.000294882,0.000294882,0.000294882
373,3703.32,0.56043,0.38926,1.1494,0.98249,0.97319,0.98914,0.82004,0.77716,0.31054,1.39335,0.000292682,0.000292682,0.000292682
374,3708.88,0.54653,0.38021,1.13414,0.9835,0.97566,0.98811,0.80769,0.80505,0.32593,1.42967,0.000290482,0.000290482,0.000290482
375,3714.42,0.52593,0.36229,1.11077,0.98689,0.97566,0.98766,0.81479,0.77321,0.31322,1.38978,0.000288282,0.000288282,0.000288282
376,3720.09,0.53921,0.37357,1.13076,0.9863,0.97326,0.98888,0.81267,0.7927,0.31386,1.40711,0.000286083,0.000286083,0.000286083
377,3725.6,0.55219,0.38318,1.14044,0.98616,0.9659,0.9897,0.81562,0.78905,0.30716,1.40273,0.000283883,0.000283883,0.000283883
378,3731.25,0.53597,0.36424,1.11592,0.98711,0.97645,0.98798,0.81805,0.78193,0.30879,1.39361,0.000281683,0.000281683,0.000281683
379,3737.2,0.54492,0.38562,1.13276,0.98605,0.97177,0.98916,0.81091,0.79501,0.31411,1.4063,0.000279483,0.000279483,0.000279483
380,3742.95,0.55067,0.39105,1.13653,0.98444,0.97749,0.98857,0.81043,0.79853,0.31116,1.41434,0.000277283,0.000277283,0.000277283
381,3748.48,0.53915,0.37601,1.13011,0.98593,0.97677,0.98821,0.81041,0.79729,0.31404,1.42261,0.000275084,0.000275084,0.000275084
382,3754.19,0.52688,0.38579,1.12221,0.98056,0.98238,0.98871,0.81088,0.79183,0.3087,1.41675,0.000272884,0.000272884,0.000272884
383,3759.68,0.54654,0.37317,1.12911,0.97921,0.98153,0.98969,0.81285,0.79207,0.30526,1.4155,0.000270684,0.000270684,0.000270684
384,3765.16,0.54577,0.3872,1.12927,0.98485,0.97783,0.98831,0.81552,0.77921,0.30925,1.40378,0.000268484,0.000268484,0.000268484
385,3770.66,0.52837,0.37066,1.11369,0.98777,0.97677,0.98873,0.82022,0.77884,0.30501,1.39918,0.000266284,0.000266284,0.000266284
386,3776.48,0.54942,0.38968,1.13908,0.98836,0.97702,0.98927,0.81651,0.78052,0.30211,1.4008,0.000264085,0.000264085,0.000264085
387,3782.5,0.52421,0.35549,1.11344,0.99027,0.97697,0.9889,0.81458,0.78723,0.30375,1.41179,0.000261885,0.000261885,0.000261885
388,3788,0.53765,0.36661,1.13074,0.97913,0.98128,0.98906,0.81491,0.7795,0.30688,1.40466,0.000259685,0.000259685,0.000259685
389,3793.5,0.53559,0.36577,1.13354,0.98448,0.97614,0.98861,0.8152,0.77292,0.30921,1.39865,0.000257485,0.000257485,0.000257485
390,3799,0.53584,0.36652,1.12189,0.97907,0.97959,0.98928,0.81297,0.78041,0.30374,1.41501,0.000255286,0.000255286,0.000255286
391,3804.52,0.55514,0.37911,1.14034,0.98342,0.97938,0.98911,0.81203,0.78935,0.30359,1.42124,0.000253086,0.000253086,0.000253086
392,3810.09,0.54259,0.37315,1.13863,0.98203,0.978,0.98914,0.81075,0.79834,0.31099,1.42751,0.000250886,0.000250886,0.000250886
393,3815.87,0.54964,0.38362,1.14325,0.98489,0.97682,0.9893,0.8166,0.79904,0.31525,1.42691,0.000248686,0.000248686,0.000248686
394,3821.8,0.52772,0.37206,1.12541,0.98108,0.97592,0.98942,0.82124,0.79118,0.30971,1.40922,0.000246486,0.000246486,0.000246486
395,3827.43,0.54896,0.38106,1.12628,0.98349,0.97136,0.98945,0.81782,0.78832,0.3116,1.40138,0.000244287,0.000244287,0.000244287
396,3832.95,0.55318,0.38377,1.14508,0.98441,0.9713,0.98805,0.81382,0.78704,0.31643,1.40597,0.000242087,0.000242087,0.000242087
397,3838.48,0.5302,0.35967,1.1143,0.98519,0.97167,0.9887,0.80968,0.79619,0.31711,1.42343,0.000239887,0.000239887,0.000239887
398,3844.22,0.53042,0.35673,1.11499,0.98532,0.97041,0.98812,0.81083,0.797,0.31669,1.42411,0.000237687,0.000237687,0.000237687
399,3849.74,0.5256,0.3656,1.11582,0.98576,0.97079,0.98743,0.81475,0.78378,0.31333,1.40817,0.000235488,0.000235488,0.000235488
400,3855.28,0.52574,0.36628,1.11912,0.98426,0.97494,0.98678,0.81359,0.79362,0.31813,1.42354,0.000233288,0.000233288,0.000233288
401,3861.17,0.54718,0.37831,1.12597,0.98481,0.97095,0.98701,0.81288,0.79111,0.31533,1.41785,0.000231088,0.000231088,0.000231088
402,3867.08,0.53473,0.35166,1.12542,0.98006,0.97582,0.98716,0.81126,0.79911,0.30614,1.43328,0.000228888,0.000228888,0.000228888
403,3872.63,0.53679,0.37615,1.12615,0.98851,0.97125,0.9883,0.81487,0.79483,0.30558,1.43186,0.000226688,0.000226688,0.000226688
404,3878.72,0.52032,0.363,1.10463,0.98025,0.97964,0.98748,0.81252,0.79376,0.30846,1.43164,0.000224489,0.000224489,0.000224489
405,3888.61,0.54634,0.36754,1.13393,0.97979,0.98112,0.98732,0.80944,0.79067,0.30142,1.42252,0.000222289,0.000222289,0.000222289
406,3899.12,0.54501,0.38774,1.14613,0.98341,0.97494,0.98865,0.80977,0.79005,0.29823,1.41844,0.000220089,0.000220089,0.000220089
407,3909.37,0.53426,0.35748,1.11244,0.98143,0.97795,0.98968,0.81248,0.78447,0.2985,1.4002,0.000217889,0.000217889,0.000217889
408,3919.52,0.51502,0.35092,1.10278,0.97935,0.97866,0.98984,0.81319,0.7882,0.30055,1.40383,0.00021569,0.00021569,0.00021569
409,3929.6,0.52524,0.36346,1.12615,0.98307,0.97115,0.98941,0.81436,0.78731,0.30633,1.40694,0.00021349,0.00021349,0.00021349
410,3939.85,0.52773,0.35507,1.1132,0.98277,0.96656,0.98934,0.81143,0.79986,0.31072,1.42433,0.00021129,0.00021129,0.00021129
411,3949.72,0.52124,0.34676,1.11508,0.98525,0.9659,0.9893,0.80704,0.80603,0.31562,1.43925,0.00020909,0.00020909,0.00020909
412,3959.83,0.52964,0.34624,1.11913,0.97913,0.97413,0.98939,0.80545,0.80702,0.31367,1.44525,0.00020689,0.00020689,0.00020689
413,3970.19,0.53026,0.34699,1.12369,0.98866,0.9659,0.98951,0.81248,0.79351,0.30751,1.4283,0.000204691,0.000204691,0.000204691
414,3980.36,0.52916,0.3743,1.11998,0.98393,0.97541,0.98896,0.81418,0.78623,0.30513,1.4185,0.000202491,0.000202491,0.000202491
415,3990.55,0.54986,0.38415,1.14027,0.98354,0.97649,0.98771,0.81195,0.78728,0.30705,1.41815,0.000200291,0.000200291,0.000200291
416,4000.64,0.51937,0.3635,1.11527,0.98385,0.97654,0.98796,0.81044,0.79019,0.30393,1.42485,0.000198091,0.000198091,0.000198091
417,4010.9,0.53314,0.3645,1.123,0.98399,0.97625,0.9868,0.81368,0.79219,0.3081,1.42852,0.000195892,0.000195892,0.000195892
418,4021.16,0.5309,0.36023,1.11953,0.98456,0.97649,0.98683,0.8118,0.79517,0.30659,1.43579,0.000193692,0.000193692,0.000193692
419,4031.56,0.52663,0.36337,1.11851,0.9892,0.97125,0.98857,0.81307,0.79042,0.30421,1.4265,0.000191492,0.000191492,0.000191492
420,4041.49,0.52113,0.35529,1.1051,0.98959,0.97125,0.98884,0.81221,0.80145,0.30692,1.44285,0.000189292,0.000189292,0.000189292
421,4051.91,0.54066,0.36448,1.12239,0.9896,0.97078,0.9893,0.81601,0.79311,0.30673,1.42928,0.000187092,0.000187092,0.000187092
422,4062.26,0.52782,0.35488,1.11503,0.98703,0.96631,0.98968,0.81699,0.79222,0.3076,1.42989,0.000184893,0.000184893,0.000184893
423,4072.64,0.53852,0.36381,1.12816,0.9912,0.97132,0.99019,0.81824,0.7926,0.30557,1.42951,0.000182693,0.000182693,0.000182693
424,4082.35,0.5303,0.37698,1.12516,0.99068,0.97044,0.98995,0.81688,0.79857,0.30588,1.43936,0.000180493,0.000180493,0.000180493
425,4092.7,0.53971,0.37848,1.13518,0.98494,0.97165,0.98985,0.81566,0.7936,0.30345,1.43351,0.000178293,0.000178293,0.000178293
426,4102.72,0.52829,0.3641,1.11955,0.98566,0.97384,0.98959,0.8164,0.7898,0.30413,1.42591,0.000176094,0.000176094,0.000176094
427,4113.04,0.54428,0.38064,1.13276,0.9889,0.9715,0.98791,0.80984,0.79982,0.3057,1.43903,0.000173894,0.000173894,0.000173894
428,4123.4,0.54817,0.36707,1.13408,0.99083,0.97477,0.98805,0.81372,0.78833,0.30311,1.42339,0.000171694,0.000171694,0.000171694
429,4133.65,0.52247,0.35361,1.12405,0.9894,0.97448,0.98865,0.8105,0.78361,0.29784,1.41789,0.000169494,0.000169494,0.000169494
430,4144.12,0.50781,0.34787,1.10618,0.98899,0.97781,0.98982,0.81175,0.79249,0.30144,1.42962,0.000167294,0.000167294,0.000167294
431,4154.1,0.54071,0.37232,1.1295,0.99007,0.97135,0.98991,0.81062,0.80144,0.29958,1.44002,0.000165095,0.000165095,0.000165095
432,4164.28,0.50701,0.34119,1.09541,0.99155,0.97141,0.98924,0.81034,0.80475,0.29946,1.44372,0.000162895,0.000162895,0.000162895
433,4174.71,0.52728,0.35824,1.12283,0.98906,0.97167,0.98917,0.8115,0.79567,0.2977,1.43352,0.000160695,0.000160695,0.000160695
434,4185.04,0.54297,0.37712,1.13396,0.98405,0.97789,0.98958,0.81281,0.79042,0.29488,1.42597,0.000158495,0.000158495,0.000158495
435,4195.44,0.52915,0.35611,1.11548,0.98369,0.97676,0.98883,0.8106,0.79363,0.2974,1.42949,0.000156295,0.000156295,0.000156295
436,4205.44,0.51445,0.35896,1.11048,0.98982,0.9723,0.98889,0.81172,0.79204,0.29634,1.43099,0.000154096,0.000154096,0.000154096
437,4214.94,0.53531,0.35187,1.11519,0.97831,0.98129,0.98874,0.81214,0.78895,0.29679,1.42711,0.000151896,0.000151896,0.000151896
438,4225.22,0.53004,0.35354,1.10565,0.97795,0.98224,0.989,0.81535,0.77837,0.2924,1.41262,0.000149696,0.000149696,0.000149696
439,4235.65,0.54137,0.37298,1.12849,0.97858,0.98303,0.98971,0.81495,0.78319,0.29333,1.41928,0.000147496,0.000147496,0.000147496
440,4246.05,0.54193,0.36398,1.13806,0.9855,0.98183,0.99003,0.81021,0.79718,0.29394,1.43873,0.000145297,0.000145297,0.000145297
441,4256.29,0.52619,0.36191,1.11739,0.98437,0.98053,0.99004,0.80973,0.80104,0.29612,1.44717,0.000143097,0.000143097,0.000143097
442,4266.26,0.50534,0.32184,1.08825,0.98457,0.97927,0.9902,0.81271,0.79154,0.2955,1.43583,0.000140897,0.000140897,0.000140897
443,4276.27,0.51875,0.35866,1.11095,0.98611,0.97207,0.98981,0.81116,0.80023,0.30098,1.44902,0.000138697,0.000138697,0.000138697
444,4286.43,0.53005,0.34711,1.12098,0.98606,0.97137,0.98978,0.81293,0.78992,0.29882,1.43543,0.000136497,0.000136497,0.000136497
445,4296.92,0.51248,0.34514,1.11146,0.98608,0.9717,0.98997,0.81183,0.79633,0.30016,1.44491,0.000134298,0.000134298,0.000134298
446,4307.28,0.52421,0.3562,1.11804,0.98526,0.97268,0.98938,0.81733,0.78465,0.29643,1.43034,0.000132098,0.000132098,0.000132098
447,4317.29,0.50797,0.34386,1.09857,0.98374,0.97817,0.9882,0.81286,0.78022,0.29947,1.42337,0.000129898,0.000129898,0.000129898
448,4327.37,0.51848,0.35598,1.10556,0.98447,0.97725,0.98647,0.80914,0.79108,0.30279,1.43657,0.000127698,0.000127698,0.000127698
449,4336.88,0.52331,0.34819,1.11132,0.98385,0.97718,0.98618,0.80901,0.78369,0.29732,1.42511,0.000125499,0.000125499,0.000125499
450,4347.37,0.51218,0.34668,1.1067,0.98387,0.97759,0.98737,0.80644,0.79664,0.29949,1.43921,0.000123299,0.000123299,0.000123299
451,4357.82,0.50032,0.33747,1.09043,0.98672,0.9719,0.98882,0.81001,0.7932,0.29835,1.43641,0.000121099,0.000121099,0.000121099
452,4368.05,0.50307,0.3405,1.09,0.98369,0.9777,0.99004,0.81272,0.78801,0.29631,1.4299,0.000118899,0.000118899,0.000118899
453,4378.12,0.51478,0.33899,1.10213,0.98719,0.97196,0.99006,0.8128,0.79307,0.2979,1.43799,0.000116699,0.000116699,0.000116699
454,4388.14,0.51504,0.34761,1.10806,0.98326,0.97785,0.99,0.81535,0.78575,0.29493,1.43195,0.0001145,0.0001145,0.0001145
455,4398.36,0.5091,0.34317,1.09899,0.98578,0.97322,0.98942,0.81562,0.78888,0.29905,1.4377,0.0001123,0.0001123,0.0001123
456,4408.61,0.51291,0.374,1.11643,0.98649,0.9716,0.98935,0.81334,0.79209,0.30089,1.43854,0.0001101,0.0001101,0.0001101
457,4418.97,0.51972,0.3525,1.10832,0.986,0.97174,0.98861,0.80897,0.79826,0.30117,1.44315,0.0001079,0.0001079,0.0001079
458,4429.17,0.52388,0.37399,1.12573,0.9854,0.97283,0.98934,0.80909,0.79812,0.30117,1.44104,0.000105701,0.000105701,0.000105701
459,4439.09,0.5161,0.36545,1.11043,0.98607,0.97299,0.98987,0.80666,0.79835,0.30066,1.44255,0.000103501,0.000103501,0.000103501
460,4449.12,0.52176,0.36222,1.10708,0.98426,0.97785,0.98991,0.80656,0.80403,0.302,1.45224,0.000101301,0.000101301,0.000101301
461,4459.59,0.51386,0.34896,1.10002,0.98628,0.9733,0.9899,0.81135,0.79357,0.29647,1.43819,9.91012e-05,9.91012e-05,9.91012e-05
462,4469.92,0.52791,0.3653,1.12513,0.98834,0.97302,0.98998,0.80995,0.79428,0.29683,1.44001,9.69014e-05,9.69014e-05,9.69014e-05
463,4480.11,0.50981,0.35605,1.10579,0.98413,0.98168,0.98965,0.81065,0.78657,0.29267,1.43142,9.47016e-05,9.47016e-05,9.47016e-05
464,4490.31,0.5303,0.36695,1.11927,0.99091,0.97492,0.98958,0.80912,0.79382,0.29351,1.44274,9.25019e-05,9.25019e-05,9.25019e-05
465,4500.39,0.51674,0.35866,1.10656,0.98903,0.97511,0.98947,0.80998,0.80002,0.29527,1.45036,9.03021e-05,9.03021e-05,9.03021e-05
466,4510.55,0.50802,0.34308,1.09755,0.98386,0.98165,0.98942,0.81038,0.79565,0.29625,1.44474,8.81023e-05,8.81023e-05,8.81023e-05
467,4520.9,0.51634,0.34825,1.11222,0.98432,0.97996,0.98874,0.8089,0.79685,0.29587,1.44604,8.59025e-05,8.59025e-05,8.59025e-05
468,4531.22,0.51247,0.34651,1.11286,0.9841,0.97953,0.98811,0.81072,0.79879,0.29549,1.44838,8.37027e-05,8.37027e-05,8.37027e-05
469,4541.57,0.52223,0.35082,1.11479,0.98629,0.97202,0.98801,0.80824,0.80481,0.29789,1.45546,8.1503e-05,8.1503e-05,8.1503e-05
470,4551.72,0.51772,0.35636,1.10303,0.98445,0.97717,0.98843,0.8133,0.79287,0.29703,1.43931,7.93032e-05,7.93032e-05,7.93032e-05
471,4561.91,0.519,0.35658,1.10945,0.98473,0.97724,0.98828,0.81198,0.79182,0.29723,1.43705,7.71034e-05,7.71034e-05,7.71034e-05
472,4572.14,0.48478,0.32671,1.08196,0.98457,0.97882,0.98875,0.81207,0.79305,0.297,1.43795,7.49036e-05,7.49036e-05,7.49036e-05
473,4582.69,0.52653,0.35275,1.11495,0.98479,0.97703,0.98911,0.81186,0.79762,0.30022,1.44485,7.27038e-05,7.27038e-05,7.27038e-05
474,4592.99,0.4879,0.32909,1.07652,0.98477,0.97664,0.98939,0.81272,0.79798,0.30293,1.44538,7.05041e-05,7.05041e-05,7.05041e-05
475,4603.16,0.51786,0.34942,1.11057,0.98478,0.97665,0.9896,0.81166,0.80413,0.30424,1.45322,6.83043e-05,6.83043e-05,6.83043e-05
476,4612.87,0.51254,0.33092,1.1154,0.98489,0.97662,0.9899,0.81334,0.79727,0.30242,1.44313,6.61045e-05,6.61045e-05,6.61045e-05
477,4623.06,0.52293,0.36478,1.11243,0.98484,0.97776,0.99002,0.81237,0.79536,0.30129,1.43981,6.39047e-05,6.39047e-05,6.39047e-05
478,4633.34,0.50149,0.33002,1.0947,0.98477,0.97839,0.99,0.81183,0.79746,0.29955,1.44184,6.17049e-05,6.17049e-05,6.17049e-05
479,4643.75,0.50645,0.34262,1.09894,0.98447,0.97654,0.98915,0.80946,0.80075,0.30016,1.44799,5.95052e-05,5.95052e-05,5.95052e-05
480,4653.92,0.50758,0.34158,1.10494,0.98474,0.97673,0.98904,0.80668,0.80791,0.30305,1.45975,5.73054e-05,5.73054e-05,5.73054e-05
481,4664.08,0.51539,0.34051,1.10218,0.98475,0.97687,0.98869,0.80869,0.80783,0.30277,1.45828,5.51056e-05,5.51056e-05,5.51056e-05
482,4674.31,0.52658,0.35585,1.11566,0.98468,0.9771,0.98798,0.80909,0.80629,0.30197,1.45332,5.29058e-05,5.29058e-05,5.29058e-05
483,4684.52,0.51059,0.34318,1.10521,0.98493,0.97714,0.9874,0.80801,0.81006,0.3024,1.45747,5.0706e-05,5.0706e-05,5.0706e-05
484,4695.04,0.53201,0.36306,1.11871,0.98473,0.97729,0.98771,0.80995,0.80826,0.30076,1.45556,4.85063e-05,4.85063e-05,4.85063e-05
485,4705.32,0.52166,0.36126,1.11378,0.98475,0.97803,0.9881,0.81002,0.80809,0.30012,1.45478,4.63065e-05,4.63065e-05,4.63065e-05
486,4715.51,0.5059,0.35867,1.10361,0.98482,0.97795,0.98833,0.80988,0.80702,0.30008,1.45263,4.41067e-05,4.41067e-05,4.41067e-05
487,4725.79,0.50285,0.35256,1.10362,0.98471,0.97774,0.98842,0.80983,0.80306,0.29936,1.44647,4.19069e-05,4.19069e-05,4.19069e-05
488,4736.1,0.52806,0.34944,1.1142,0.98481,0.97782,0.98878,0.8107,0.79794,0.29875,1.43832,3.97071e-05,3.97071e-05,3.97071e-05
489,4746.28,0.52486,0.36264,1.10681,0.9848,0.97756,0.98871,0.81094,0.80329,0.30033,1.44504,3.75074e-05,3.75074e-05,3.75074e-05
490,4756.73,0.51473,0.34841,1.09911,0.98483,0.97715,0.98859,0.81037,0.79846,0.30002,1.44002,3.53076e-05,3.53076e-05,3.53076e-05
491,4767.92,0.3537,0.19714,0.92544,0.98497,0.97715,0.98847,0.80931,0.80453,0.3018,1.45005,3.31078e-05,3.31078e-05,3.31078e-05
492,4778.16,0.36232,0.19499,0.92581,0.98507,0.97714,0.98858,0.80932,0.80595,0.30149,1.45461,3.0908e-05,3.0908e-05,3.0908e-05
493,4788.46,0.36082,0.19232,0.92878,0.98519,0.97708,0.98834,0.8091,0.80017,0.30145,1.44953,2.87082e-05,2.87082e-05,2.87082e-05
494,4798.82,0.35473,0.19126,0.92045,0.98538,0.97704,0.98833,0.80909,0.79722,0.30197,1.44697,2.65085e-05,2.65085e-05,2.65085e-05
495,4808.8,0.37115,0.19236,0.93281,0.98534,0.97696,0.98837,0.8109,0.79252,0.30115,1.44174,2.43087e-05,2.43087e-05,2.43087e-05
496,4820.53,0.35781,0.19117,0.92846,0.98536,0.97688,0.98864,0.81108,0.80016,0.30207,1.45304,2.21089e-05,2.21089e-05,2.21089e-05
497,4831.99,0.34699,0.1842,0.91584,0.98534,0.97688,0.98899,0.8123,0.80067,0.30139,1.45401,1.99091e-05,1.99091e-05,1.99091e-05
498,4843.62,0.35741,0.18708,0.92718,0.98537,0.97693,0.98882,0.81232,0.79662,0.29953,1.44872,1.77093e-05,1.77093e-05,1.77093e-05
499,4855.27,0.35943,0.19028,0.92651,0.98527,0.977,0.98884,0.81303,0.79525,0.29948,1.44678,1.55096e-05,1.55096e-05,1.55096e-05
500,4866.76,0.35777,0.18577,0.9265,0.98522,0.97707,0.98912,0.81322,0.79536,0.29938,1.44714,1.33098e-05,1.33098e-05,1.33098e-05
