epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
366,1851.98,0.93046,0.85185,1.74667,0.96024,0.92674,0.97038,0.75289,0.88148,0.55149,1.93614,0.00030808,0.00030808,0.00030808
367,1855.07,0.92083,0.84682,1.74947,0.91644,0.96559,0.97139,0.75585,0.8653,0.54492,1.90894,0.000305881,0.000305881,0.000305881
368,1858.13,0.90985,0.81088,1.72453,0.94655,0.92014,0.96843,0.75389,0.86871,0.54948,1.90891,0.000303681,0.000303681,0.000303681
369,1861.24,0.90799,0.84677,1.74039,0.95518,0.92809,0.96839,0.75445,0.86152,0.55168,1.90798,0.000301481,0.000301481,0.000301481
370,1864.51,0.90043,0.83318,1.73165,0.94911,0.93798,0.97109,0.75718,0.86199,0.54739,1.90388,0.000299281,0.000299281,0.000299281
371,1868.1,0.90719,0.81215,1.71853,0.92247,0.94693,0.97115,0.75701,0.86343,0.55727,1.91642,0.000297081,0.000297081,0.000297081
372,1871.7,0.90077,0.79441,1.71775,0.94071,0.92552,0.96663,0.75172,0.86409,0.56111,1.90637,0.000294882,0.000294882,0.000294882
373,1875.26,0.9145,0.84129,1.73073,0.93802,0.93196,0.96906,0.75026,0.87005,0.55609,1.92544,0.000292682,0.000292682,0.000292682
374,1878.8,0.89748,0.7922,1.75442,0.94232,0.93785,0.96764,0.74247,0.89021,0.56589,1.95676,0.000290482,0.000290482,0.000290482
375,1882.36,0.92945,0.81402,1.74018,0.93099,0.93429,0.96943,0.7557,0.8795,0.56042,1.93776,0.000288282,0.000288282,0.000288282
376,1885.72,0.90984,0.81935,1.71377,0.94492,0.90684,0.96661,0.75071,0.88313,0.5585,1.94397,0.000286083,0.000286083,0.000286083
377,1889,0.91029,0.79258,1.73049,0.95983,0.91112,0.96953,0.75677,0.86625,0.55892,1.92076,0.000283883,0.000283883,0.000283883
378,1892.11,0.90373,0.82019,1.74578,0.95332,0.92912,0.97144,0.75302,0.86895,0.55294,1.93059,0.000281683,0.000281683,0.000281683
379,1895.2,0.90202,0.80636,1.73671,0.93382,0.95315,0.97149,0.75512,0.86335,0.54747,1.91581,0.000279483,0.000279483,0.000279483
380,1898.3,0.89514,0.80953,1.71792,0.92381,0.9563,0.97053,0.75588,0.85585,0.53791,1.89804,0.000277283,0.000277283,0.000277283
381,1901.41,0.9042,0.80341,1.69858,0.95613,0.92403,0.97033,0.75749,0.85749,0.54707,1.89565,0.000275084,0.000275084,0.000275084
382,1904.5,0.91559,0.80798,1.71829,0.93506,0.94058,0.97128,0.75959,0.85778,0.54752,1.90378,0.000272884,0.000272884,0.000272884
383,1907.6,0.91704,0.79437,1.71085,0.93089,0.95669,0.97363,0.75382,0.87809,0.54817,1.93694,0.000270684,0.000270684,0.000270684
384,1910.69,0.92829,0.85414,1.73458,0.93811,0.94964,0.97239,0.75401,0.87749,0.55093,1.93533,0.000268484,0.000268484,0.000268484
385,1913.76,0.90452,0.80043,1.73351,0.91568,0.96864,0.96935,0.74706,0.882,0.55137,1.9463,0.000266284,0.000266284,0.000266284
386,1916.9,0.91463,0.82803,1.73089,0.9264,0.96134,0.96936,0.74656,0.87622,0.54253,1.92937,0.000264085,0.000264085,0.000264085
387,1920.49,0.91077,0.81406,1.74377,0.9207,0.95929,0.97303,0.75262,0.87402,0.54691,1.92123,0.000261885,0.000261885,0.000261885
388,1924.05,0.87665,0.76818,1.69408,0.94498,0.93765,0.96984,0.75371,0.87798,0.55677,1.92538,0.000259685,0.000259685,0.000259685
389,1927.63,0.89548,0.78001,1.70905,0.94799,0.94775,0.96944,0.75396,0.86736,0.55517,1.91384,0.000257485,0.000257485,0.000257485
390,1931.19,0.88803,0.75763,1.71119,0.93803,0.93168,0.96891,0.75051,0.88022,0.55331,1.94043,0.000255286,0.000255286,0.000255286
391,1934.69,0.90424,0.81067,1.72725,0.94602,0.94294,0.96996,0.75345,0.87991,0.54947,1.93657,0.000253086,0.000253086,0.000253086
392,1938.09,0.88604,0.79808,1.71395,0.9504,0.94405,0.97008,0.75076,0.88122,0.54749,1.93612,0.000250886,0.000250886,0.000250886
393,1941.28,0.90798,0.82697,1.7356,0.94438,0.95132,0.97031,0.75803,0.87176,0.54342,1.91467,0.000248686,0.000248686,0.000248686
394,1944.33,0.89794,0.77323,1.72244,0.92441,0.95736,0.96874,0.75501,0.86139,0.54537,1.90564,0.000246486,0.000246486,0.000246486
395,1947.43,0.89476,0.79588,1.71838,0.93082,0.94596,0.97118,0.75536,0.86591,0.5494,1.91233,0.000244287,0.000244287,0.000244287
396,1950.51,0.91388,0.82448,1.74388,0.94775,0.9303,0.96937,0.74953,0.88193,0.54758,1.93116,0.000242087,0.000242087,0.000242087
397,1953.6,0.89507,0.78895,1.70685,0.92396,0.93921,0.97028,0.75531,0.86391,0.54999,1.91055,0.000239887,0.000239887,0.000239887
398,1956.66,0.89765,0.77024,1.70421,0.9519,0.92666,0.97186,0.75764,0.87669,0.54689,1.9252,0.000237687,0.000237687,0.000237687
399,1959.7,0.90408,0.81823,1.715,0.95021,0.92713,0.97215,0.75619,0.87983,0.54659,1.92867,0.000235488,0.000235488,0.000235488
400,1962.75,0.90093,0.79207,1.7221,0.94305,0.94087,0.97097,0.75718,0.86575,0.54558,1.91257,0.000233288,0.000233288,0.000233288
401,1965.79,0.89281,0.80346,1.70937,0.94307,0.94636,0.97111,0.75375,0.87417,0.55003,1.92926,0.000231088,0.000231088,0.000231088
402,1968.82,0.89804,0.78985,1.70759,0.91983,0.94791,0.9718,0.75553,0.87628,0.55379,1.94285,0.000228888,0.000228888,0.000228888
403,1972.16,0.90699,0.80558,1.72612,0.94021,0.94214,0.97363,0.75998,0.86863,0.54838,1.92902,0.000226688,0.000226688,0.000226688
404,1975.67,0.89573,0.78775,1.72644,0.92917,0.96221,0.97414,0.75589,0.88294,0.54333,1.94325,0.000224489,0.000224489,0.000224489
405,1979.14,0.88953,0.78176,1.7017,0.93299,0.95338,0.97327,0.75638,0.88174,0.54591,1.94417,0.000222289,0.000222289,0.000222289
406,1982.64,0.90483,0.80202,1.71619,0.94369,0.94025,0.97367,0.75935,0.88677,0.54827,1.94688,0.000220089,0.000220089,0.000220089
407,1986.09,0.9088,0.78879,1.71845,0.95899,0.93738,0.97282,0.75648,0.87628,0.54153,1.93827,0.000217889,0.000217889,0.000217889
408,1989.74,0.91462,0.82185,1.72681,0.93689,0.95244,0.97256,0.75603,0.87117,0.54645,1.92673,0.00021569,0.00021569,0.00021569
409,1992.96,0.90399,0.77138,1.71215,0.95231,0.93929,0.9722,0.7555,0.86967,0.54412,1.92344,0.00021349,0.00021349,0.00021349
410,1996.02,0.89223,0.77432,1.70243,0.94739,0.94552,0.97308,0.75826,0.87422,0.54267,1.9281,0.00021129,0.00021129,0.00021129
411,1999.04,0.8852,0.77773,1.69558,0.93325,0.94854,0.9729,0.75666,0.87404,0.54437,1.92633,0.00020909,0.00020909,0.00020909
412,2002.11,0.89477,0.76938,1.71399,0.93909,0.94135,0.9734,0.7592,0.86879,0.54632,1.92662,0.00020689,0.00020689,0.00020689
413,2005.17,0.90588,0.79644,1.71712,0.95002,0.95148,0.97312,0.75569,0.86934,0.54555,1.93024,0.000204691,0.000204691,0.000204691
414,2008.2,0.89937,0.80178,1.72674,0.949,0.93644,0.97023,0.75779,0.86752,0.54994,1.91442,0.000202491,0.000202491,0.000202491
415,2011.23,0.89699,0.8156,1.71282,0.94834,0.93502,0.96999,0.75727,0.8688,0.54682,1.92034,0.000200291,0.000200291,0.000200291
416,2014.28,0.88031,0.79303,1.70647,0.95031,0.93456,0.96926,0.75986,0.86718,0.54823,1.92,0.000198091,0.000198091,0.000198091
417,2017.32,0.92233,0.81531,1.73296,0.95144,0.934,0.96649,0.75464,0.86476,0.5465,1.91598,0.000195892,0.000195892,0.000195892
418,2020.38,0.8815,0.78344,1.70598,0.95153,0.93496,0.96818,0.75534,0.864,0.54858,1.91602,0.000193692,0.000193692,0.000193692
419,2023.46,0.88992,0.77713,1.70962,0.93611,0.95381,0.96763,0.74918,0.87847,0.55721,1.93559,0.000191492,0.000191492,0.000191492
420,2027,0.8828,0.79635,1.72367,0.93853,0.94958,0.96797,0.75312,0.88073,0.56008,1.93493,0.000189292,0.000189292,0.000189292
421,2030.54,0.89573,0.79161,1.70699,0.93512,0.94614,0.96845,0.7547,0.87248,0.55728,1.92418,0.000187092,0.000187092,0.000187092
422,2034.05,0.9015,0.79931,1.70021,0.94468,0.92588,0.96855,0.75667,0.87239,0.55627,1.92548,0.000184893,0.000184893,0.000184893
423,2037.59,0.91617,0.81657,1.72651,0.94324,0.93814,0.96903,0.75669,0.87046,0.55134,1.92384,0.000182693,0.000182693,0.000182693
424,2041.34,0.90915,0.81242,1.73548,0.95005,0.93037,0.97067,0.75325,0.8854,0.55444,1.95596,0.000180493,0.000180493,0.000180493
425,2044.78,0.88736,0.78052,1.71017,0.93753,0.94741,0.97242,0.76112,0.88176,0.54754,1.94544,0.000178293,0.000178293,0.000178293
426,2047.9,0.92286,0.81637,1.727,0.94238,0.95378,0.97346,0.7601,0.87191,0.53922,1.92047,0.000176094,0.000176094,0.000176094
427,2050.98,0.87183,0.78798,1.69214,0.95032,0.93306,0.97283,0.75522,0.86641,0.53877,1.91144,0.000173894,0.000173894,0.000173894
428,2054.08,0.89303,0.79405,1.70592,0.95415,0.93716,0.97333,0.75656,0.87101,0.54223,1.92256,0.000171694,0.000171694,0.000171694
429,2057.11,0.89265,0.80261,1.6961,0.92583,0.95458,0.97145,0.7558,0.87058,0.54823,1.91915,0.000169494,0.000169494,0.000169494
430,2060.15,0.89247,0.77766,1.72968,0.92607,0.95052,0.97047,0.75544,0.86912,0.54738,1.91584,0.000167294,0.000167294,0.000167294
431,2063.17,0.89248,0.77213,1.71406,0.93643,0.93925,0.9716,0.75887,0.86716,0.54331,1.91098,0.000165095,0.000165095,0.000165095
432,2066.19,0.88955,0.77755,1.69095,0.93312,0.94633,0.97268,0.76186,0.87223,0.53994,1.92266,0.000162895,0.000162895,0.000162895
433,2069.22,0.87795,0.72429,1.70024,0.9229,0.95731,0.97169,0.75683,0.88004,0.54482,1.93664,0.000160695,0.000160695,0.000160695
434,2072.28,0.86152,0.76237,1.69392,0.92615,0.95422,0.96852,0.75837,0.86582,0.5472,1.91481,0.000158495,0.000158495,0.000158495
435,2075.33,0.90502,0.823,1.71912,0.90987,0.96375,0.96914,0.75231,0.87757,0.54994,1.92625,0.000156295,0.000156295,0.000156295
436,2078.67,0.87955,0.77946,1.70143,0.91273,0.96659,0.97036,0.7562,0.86788,0.54758,1.91161,0.000154096,0.000154096,0.000154096
437,2082.15,0.8916,0.78784,1.71206,0.90806,0.97102,0.97017,0.75784,0.86938,0.55054,1.91838,0.000151896,0.000151896,0.000151896
438,2085.67,0.87133,0.78957,1.68685,0.92254,0.96157,0.96986,0.75564,0.86929,0.55424,1.91727,0.000149696,0.000149696,0.000149696
439,2089.39,0.88252,0.78406,1.69312,0.91716,0.96621,0.97197,0.75692,0.86676,0.55011,1.91764,0.000147496,0.000147496,0.000147496
440,2092.9,0.88901,0.77842,1.71777,0.95026,0.93827,0.97289,0.75621,0.88409,0.55068,1.94507,0.000145297,0.000145297,0.000145297
441,2096.43,0.89925,0.78412,1.70803,0.91917,0.96702,0.97202,0.75254,0.88025,0.54764,1.94001,0.000143097,0.000143097,0.000143097
442,2099.62,0.88562,0.755,1.71829,0.93237,0.96348,0.97077,0.75497,0.86415,0.54391,1.91605,0.000140897,0.000140897,0.000140897
443,2102.69,0.90654,0.8046,1.71443,0.92521,0.96063,0.97067,0.75796,0.86515,0.54335,1.91309,0.000138697,0.000138697,0.000138697
444,2105.77,0.89274,0.7671,1.68888,0.92903,0.96188,0.97057,0.75088,0.87465,0.54315,1.92543,0.000136497,0.000136497,0.000136497
445,2108.85,0.87671,0.79272,1.69083,0.92068,0.95894,0.97031,0.75777,0.86701,0.54722,1.9136,0.000134298,0.000134298,0.000134298
446,2111.92,0.9003,0.78942,1.72079,0.93331,0.94601,0.97023,0.75753,0.86738,0.54687,1.92062,0.000132098,0.000132098,0.000132098
447,2115.01,0.89149,0.7929,1.71544,0.92802,0.94687,0.97009,0.75464,0.87214,0.54797,1.93049,0.000129898,0.000129898,0.000129898
448,2118.08,0.90659,0.78266,1.70211,0.95185,0.92401,0.97046,0.75805,0.86992,0.54905,1.9207,0.000127698,0.000127698,0.000127698
449,2121.16,0.89797,0.79549,1.69508,0.94223,0.93974,0.97059,0.75797,0.87075,0.54495,1.92566,0.000125499,0.000125499,0.000125499
450,2124.2,0.89795,0.77292,1.70137,0.92657,0.95581,0.97109,0.75806,0.86783,0.54106,1.92275,0.000123299,0.000123299,0.000123299
451,2127.26,0.91099,0.81434,1.73016,0.95266,0.94333,0.97145,0.75961,0.87176,0.54071,1.92684,0.000121099,0.000121099,0.000121099
452,2130.43,0.87279,0.77782,1.68882,0.92417,0.95524,0.97154,0.75415,0.88268,0.54448,1.94714,0.000118899,0.000118899,0.000118899
453,2133.98,0.86888,0.77995,1.68575,0.92887,0.95307,0.9703,0.75652,0.87426,0.53954,1.92595,0.000116699,0.000116699,0.000116699
454,2137.72,0.9179,0.81116,1.72347,0.94526,0.94215,0.97076,0.75345,0.88163,0.54325,1.93962,0.0001145,0.0001145,0.0001145
455,2141.28,0.87603,0.76527,1.68151,0.94599,0.95254,0.97235,0.75685,0.88025,0.54705,1.93976,0.0001123,0.0001123,0.0001123
456,2144.77,0.89541,0.78705,1.71116,0.93321,0.94957,0.97112,0.75799,0.87785,0.54712,1.93419,0.0001101,0.0001101,0.0001101
457,2148.3,0.89094,0.79828,1.70276,0.93219,0.95581,0.97001,0.75593,0.87467,0.55068,1.93253,0.0001079,0.0001079,0.0001079
458,2151.66,0.87868,0.81982,1.69992,0.94387,0.95687,0.97121,0.75511,0.87963,0.55032,1.94337,0.000105701,0.000105701,0.000105701
459,2154.71,0.89067,0.78448,1.71132,0.94403,0.95739,0.97161,0.75958,0.87165,0.54968,1.92707,0.000103501,0.000103501,0.000103501
460,2157.77,0.89594,0.76559,1.70743,0.94024,0.95766,0.9728,0.7586,0.8778,0.55254,1.93735,0.000101301,0.000101301,0.000101301
461,2160.84,0.88045,0.76793,1.70768,0.93872,0.94656,0.97023,0.75629,0.86429,0.55161,1.91502,9.91012e-05,9.91012e-05,9.91012e-05
462,2163.92,0.88462,0.75533,1.70228,0.93748,0.94463,0.97021,0.75502,0.87059,0.55355,1.92349,9.69014e-05,9.69014e-05,9.69014e-05
463,2166.98,0.86915,0.75023,1.6984,0.94497,0.95158,0.97065,0.76173,0.86189,0.54927,1.91291,9.47016e-05,9.47016e-05,9.47016e-05
464,2170.02,0.90518,0.80268,1.72577,0.9352,0.94735,0.97038,0.76161,0.85947,0.54936,1.91027,9.25019e-05,9.25019e-05,9.25019e-05
465,2173.07,0.88806,0.76721,1.7267,0.94205,0.94702,0.97011,0.76294,0.85991,0.54951,1.90945,9.03021e-05,9.03021e-05,9.03021e-05
466,2176.12,0.87804,0.75026,1.6853,0.9331,0.95716,0.96998,0.76076,0.86301,0.55145,1.91406,8.81023e-05,8.81023e-05,8.81023e-05
467,2179.17,0.87195,0.77762,1.68957,0.93482,0.96157,0.96928,0.76175,0.86955,0.5517,1.91897,8.59025e-05,8.59025e-05,8.59025e-05
468,2182.22,0.90022,0.79588,1.70636,0.93457,0.94979,0.9709,0.76153,0.86891,0.5482,1.91563,8.37027e-05,8.37027e-05,8.37027e-05
469,2185.62,0.89766,0.76173,1.69467,0.93681,0.95109,0.9703,0.76446,0.86851,0.54806,1.92152,8.1503e-05,8.1503e-05,8.1503e-05
470,2189.32,0.87388,0.77978,1.67802,0.93141,0.95373,0.97075,0.76383,0.86522,0.54694,1.91991,7.93032e-05,7.93032e-05,7.93032e-05
471,2192.8,0.89008,0.77332,1.71251,0.93653,0.95047,0.97181,0.76313,0.86313,0.54613,1.91335,7.71034e-05,7.71034e-05,7.71034e-05
472,2196.29,0.86247,0.73381,1.67667,0.93588,0.95286,0.97145,0.76177,0.87432,0.54838,1.9321,7.49036e-05,7.49036e-05,7.49036e-05
473,2199.79,0.89374,0.76296,1.71751,0.9308,0.94543,0.97229,0.76444,0.87938,0.55069,1.9374,7.27038e-05,7.27038e-05,7.27038e-05
474,2203.33,0.87043,0.75326,1.68238,0.93773,0.94577,0.97336,0.76666,0.87435,0.54836,1.93065,7.05041e-05,7.05041e-05,7.05041e-05
475,2206.47,0.89996,0.77862,1.6934,0.9262,0.95129,0.97275,0.76512,0.8712,0.54782,1.92918,6.83043e-05,6.83043e-05,6.83043e-05
476,2209.53,0.86443,0.75328,1.67598,0.94058,0.93971,0.97154,0.76337,0.87064,0.54587,1.92778,6.61045e-05,6.61045e-05,6.61045e-05
477,2212.59,0.88603,0.76573,1.70728,0.9325,0.95043,0.96997,0.76162,0.8685,0.54597,1.92019,6.39047e-05,6.39047e-05,6.39047e-05
478,2215.66,0.86973,0.7524,1.69786,0.93139,0.94708,0.96928,0.76019,0.87586,0.5492,1.92824,6.17049e-05,6.17049e-05,6.17049e-05
479,2218.72,0.87337,0.76103,1.70285,0.93439,0.94959,0.96929,0.75858,0.87482,0.54727,1.92957,5.95052e-05,5.95052e-05,5.95052e-05
480,2221.81,0.88183,0.75319,1.68911,0.93823,0.95054,0.96985,0.7597,0.87619,0.54625,1.93434,5.73054e-05,5.73054e-05,5.73054e-05
481,2224.9,0.87774,0.77432,1.67658,0.94167,0.94906,0.96938,0.76073,0.87027,0.54701,1.92539,5.51056e-05,5.51056e-05,5.51056e-05
482,2228,0.89348,0.77371,1.70234,0.93356,0.94403,0.96931,0.76028,0.86577,0.54416,1.91701,5.29058e-05,5.29058e-05,5.29058e-05
483,2231.1,0.86963,0.77698,1.68299,0.91371,0.96233,0.96883,0.76054,0.86903,0.54319,1.91937,5.0706e-05,5.0706e-05,5.0706e-05
484,2234.19,0.87065,0.76837,1.67613,0.92005,0.95789,0.96879,0.75957,0.87057,0.54443,1.92475,4.85063e-05,4.85063e-05,4.85063e-05
485,2237.46,0.87019,0.76766,1.68814,0.92802,0.95486,0.96931,0.75965,0.86965,0.54204,1.91976,4.63065e-05,4.63065e-05,4.63065e-05
486,2241.24,0.87779,0.76779,1.69566,0.93135,0.94732,0.96938,0.75935,0.87276,0.54296,1.92402,4.41067e-05,4.41067e-05,4.41067e-05
487,2244.78,0.88188,0.76513,1.69423,0.93709,0.94085,0.96906,0.75789,0.87408,0.54338,1.92694,4.19069e-05,4.19069e-05,4.19069e-05
488,2248.34,0.89376,0.78111,1.70713,0.93867,0.9419,0.96974,0.75954,0.87174,0.5445,1.92408,3.97071e-05,3.97071e-05,3.97071e-05
489,2251.87,0.89001,0.81108,1.70784,0.94329,0.9522,0.9696,0.75975,0.86998,0.54296,1.92091,3.75074e-05,3.75074e-05,3.75074e-05
490,2255.4,0.87841,0.77812,1.71324,0.94364,0.95148,0.96885,0.75667,0.87876,0.54509,1.9328,3.53076e-05,3.53076e-05,3.53076e-05
491,2259.97,0.7826,0.56559,1.63137,0.9422,0.95303,0.96827,0.75493,0.87974,0.54553,1.93418,3.31078e-05,3.31078e-05,3.31078e-05
492,2263.5,0.8002,0.56022,1.66007,0.94407,0.95248,0.96964,0.75481,0.88068,0.54442,1.93708,3.0908e-05,3.0908e-05,3.0908e-05
493,2267,0.80319,0.56336,1.64725,0.94123,0.94881,0.97003,0.75419,0.87815,0.54329,1.93383,2.87082e-05,2.87082e-05,2.87082e-05
494,2270.51,0.79522,0.54265,1.62425,0.94118,0.94652,0.97046,0.75429,0.87603,0.54228,1.93141,2.65085e-05,2.65085e-05,2.65085e-05
495,2273.98,0.78821,0.55214,1.64939,0.93889,0.94486,0.97048,0.75607,0.87425,0.54282,1.92851,2.43087e-05,2.43087e-05,2.43087e-05
496,2277.41,0.7963,0.53939,1.64773,0.94014,0.94496,0.97163,0.75732,0.87467,0.5432,1.9303,2.21089e-05,2.21089e-05,2.21089e-05
497,2280.82,0.78591,0.5239,1.63623,0.93421,0.95597,0.97132,0.75492,0.87519,0.54519,1.93306,1.99091e-05,1.99091e-05,1.99091e-05
498,2283.84,0.78477,0.5351,1.64022,0.94263,0.94649,0.97124,0.75625,0.87707,0.54444,1.93947,1.77093e-05,1.77093e-05,1.77093e-05
499,2286.85,0.77919,0.5467,1.65066,0.94177,0.94652,0.97097,0.75591,0.8767,0.54436,1.93993,1.55096e-05,1.55096e-05,1.55096e-05
500,2289.87,0.77318,0.52439,1.63122,0.94192,0.94642,0.97095,0.75628,0.87448,0.54377,1.93637,1.33098e-05,1.33098e-05,1.33098e-05
