epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,1750.07,0.54264,0.33322,1.05406,0.99373,0.97566,0.99011,0.86239,0.62477,0.27045,1.12651,0.000723839,0.000723839,0.000723839
178,1759.86,0.56262,0.34978,1.06227,0.96106,0.9801,0.98924,0.86193,0.63575,0.29499,1.12707,0.000721639,0.000721639,0.000721639
179,1769.57,0.53569,0.35302,1.0572,0.99078,0.98187,0.98955,0.86246,0.63334,0.28029,1.13289,0.000719439,0.000719439,0.000719439
180,1779.37,0.54848,0.33627,1.05758,0.93485,0.96507,0.9832,0.84753,0.65649,0.33592,1.1618,0.000717239,0.000717239,0.000717239
181,1789.1,0.54406,0.34852,1.04495,0.98817,0.98607,0.99011,0.85931,0.64447,0.26632,1.14532,0.00071504,0.00071504,0.00071504
182,1799.02,0.54419,0.34652,1.0492,0.98705,0.97937,0.99026,0.8574,0.6402,0.27105,1.13993,0.00071284,0.00071284,0.00071284
183,1808.88,0.57159,0.36377,1.07291,0.99288,0.98157,0.99035,0.86344,0.63089,0.27226,1.13295,0.00071064,0.00071064,0.00071064
184,1818.66,0.56381,0.36307,1.0825,0.98961,0.98735,0.99076,0.85734,0.63527,0.26976,1.13664,0.00070844,0.00070844,0.00070844
185,1828.42,0.54771,0.35163,1.06352,0.9943,0.98758,0.99039,0.86235,0.62571,0.25848,1.12669,0.00070624,0.00070624,0.00070624
186,1838.18,0.53784,0.34122,1.05024,0.97541,0.98768,0.98967,0.86164,0.63138,0.2769,1.12949,0.000704041,0.000704041,0.000704041
187,1847.97,0.55009,0.33485,1.06613,0.98335,0.98264,0.98982,0.85809,0.63458,0.27458,1.12561,0.000701841,0.000701841,0.000701841
188,1857.74,0.52859,0.33323,1.0419,0.99318,0.97958,0.99081,0.86466,0.62692,0.2688,1.12761,0.000699641,0.000699641,0.000699641
189,1867.43,0.5347,0.35645,1.03979,0.96635,0.96604,0.98141,0.85258,0.64966,0.31161,1.13914,0.000697441,0.000697441,0.000697441
190,1877.14,0.54082,0.33973,1.05637,0.97795,0.97831,0.98766,0.8605,0.63512,0.28057,1.12952,0.000695242,0.000695242,0.000695242
191,1886.9,0.54372,0.34429,1.05055,0.98722,0.97298,0.98929,0.85616,0.64259,0.2877,1.14378,0.000693042,0.000693042,0.000693042
192,1896.56,0.54517,0.36065,1.05099,0.98683,0.97844,0.98861,0.86265,0.62383,0.27755,1.11825,0.000690842,0.000690842,0.000690842
193,1906.32,0.51878,0.33022,1.03841,0.97454,0.98717,0.98996,0.85914,0.66018,0.26738,1.1726,0.000688642,0.000688642,0.000688642
194,1916.1,0.52945,0.31852,1.04535,0.96983,0.94034,0.98167,0.83856,0.66507,0.34528,1.16574,0.000686442,0.000686442,0.000686442
195,1925.86,0.52592,0.32982,1.0377,0.98066,0.97811,0.99093,0.86739,0.62503,0.26597,1.12958,0.000684243,0.000684243,0.000684243
196,1935.49,0.54205,0.32998,1.05725,0.97756,0.96626,0.9876,0.86002,0.61957,0.30311,1.11766,0.000682043,0.000682043,0.000682043
197,1945.11,0.53994,0.34393,1.0575,0.98416,0.9765,0.98903,0.86607,0.61178,0.27958,1.10743,0.000679843,0.000679843,0.000679843
198,1954.66,0.5464,0.35926,1.05458,0.9922,0.98229,0.99005,0.85845,0.63907,0.28287,1.14123,0.000677643,0.000677643,0.000677643
199,1964.47,0.51606,0.33416,1.03385,0.98786,0.98782,0.99036,0.86333,0.60842,0.27321,1.11328,0.000675444,0.000675444,0.000675444
200,1974.41,0.51375,0.3316,1.03186,0.98749,0.98194,0.98799,0.85368,0.64623,0.27765,1.14096,0.000673244,0.000673244,0.000673244
201,1984.39,0.52001,0.32135,1.0384,0.9796,0.98243,0.98936,0.85998,0.62996,0.28223,1.14108,0.000671044,0.000671044,0.000671044
202,1994.2,0.52045,0.32515,1.04505,0.9885,0.98655,0.99024,0.85931,0.63735,0.26082,1.14228,0.000668844,0.000668844,0.000668844
203,2003.91,0.53472,0.33939,1.04277,0.98118,0.98544,0.98985,0.86326,0.63781,0.26874,1.14718,0.000666644,0.000666644,0.000666644
204,2013.54,0.52985,0.33734,1.03832,0.98489,0.9781,0.98723,0.86246,0.62636,0.27655,1.12868,0.000664445,0.000664445,0.000664445
205,2023.26,0.51134,0.31887,1.02923,0.986,0.9855,0.9901,0.86675,0.61253,0.26666,1.11531,0.000662245,0.000662245,0.000662245
206,2033.01,0.52917,0.32678,1.04077,0.9908,0.99009,0.99009,0.86896,0.60562,0.25516,1.10411,0.000660045,0.000660045,0.000660045
207,2042.83,0.53509,0.33993,1.0539,0.98232,0.9787,0.99021,0.86737,0.62887,0.28507,1.12713,0.000657845,0.000657845,0.000657845
208,2052.56,0.52215,0.31968,1.03936,0.98661,0.9851,0.99008,0.86678,0.62126,0.26979,1.12933,0.000655646,0.000655646,0.000655646
209,2062.32,0.52989,0.3358,1.0422,0.98919,0.98453,0.99004,0.8638,0.63376,0.25691,1.14567,0.000653446,0.000653446,0.000653446
210,2071.91,0.52566,0.32494,1.04998,0.97806,0.98701,0.98878,0.85779,0.63045,0.27038,1.13387,0.000651246,0.000651246,0.000651246
211,2081.57,0.51531,0.32167,1.03386,0.99345,0.98647,0.98813,0.85885,0.60936,0.25763,1.12303,0.000649046,0.000649046,0.000649046
212,2091.35,0.51281,0.31769,1.0265,0.97755,0.98243,0.98828,0.86646,0.60475,0.27223,1.12635,0.000646846,0.000646846,0.000646846
213,2101.04,0.51999,0.33007,1.03726,0.98191,0.97509,0.98716,0.85057,0.63811,0.28928,1.14023,0.000644647,0.000644647,0.000644647
214,2110.84,0.51708,0.31471,1.03442,0.9876,0.98569,0.99019,0.8626,0.63157,0.24863,1.1452,0.000642447,0.000642447,0.000642447
215,2120.68,0.51472,0.32298,1.02861,0.98932,0.98369,0.99045,0.86392,0.62587,0.25291,1.13787,0.000640247,0.000640247,0.000640247
216,2130.34,0.51916,0.3251,1.03615,0.99014,0.98389,0.98936,0.86134,0.63661,0.26959,1.14863,0.000638047,0.000638047,0.000638047
217,2139.99,0.52204,0.32875,1.03628,0.98917,0.98765,0.98917,0.85958,0.6395,0.26533,1.15856,0.000635848,0.000635848,0.000635848
218,2149.78,0.51333,0.32183,1.03259,0.98978,0.98758,0.98907,0.86097,0.62689,0.25711,1.13293,0.000633648,0.000633648,0.000633648
219,2159.68,0.52277,0.31938,1.03685,0.97851,0.98775,0.99004,0.86171,0.6216,0.25308,1.13998,0.000631448,0.000631448,0.000631448
220,2169.5,0.50549,0.3192,1.03397,0.9809,0.98453,0.99056,0.86855,0.6096,0.25101,1.11424,0.000629248,0.000629248,0.000629248
221,2179.14,0.4914,0.31989,1.02296,0.98748,0.98652,0.98925,0.86091,0.63253,0.26072,1.14194,0.000627048,0.000627048,0.000627048
222,2188.72,0.50152,0.31642,1.02574,0.98992,0.98556,0.9909,0.87039,0.61197,0.24931,1.12381,0.000624849,0.000624849,0.000624849
223,2198.34,0.49771,0.31486,1.0215,0.99035,0.98684,0.98959,0.87064,0.61746,0.25057,1.127,0.000622649,0.000622649,0.000622649
224,2208.17,0.51655,0.31862,1.03589,0.98531,0.98519,0.98955,0.86824,0.6096,0.25248,1.12192,0.000620449,0.000620449,0.000620449
225,2218.01,0.51667,0.32845,1.03815,0.9853,0.98296,0.98974,0.87119,0.61826,0.25991,1.11941,0.000618249,0.000618249,0.000618249
226,2227.93,0.51259,0.3232,1.02969,0.98969,0.98518,0.99102,0.86456,0.63839,0.26137,1.1477,0.000616049,0.000616049,0.000616049
227,2237.74,0.50949,0.31548,1.0283,0.9799,0.98724,0.98895,0.8642,0.63171,0.26406,1.15114,0.00061385,0.00061385,0.00061385
228,2247.32,0.50295,0.31061,1.02585,0.98515,0.98765,0.98735,0.85751,0.62649,0.25988,1.14366,0.00061165,0.00061165,0.00061165
229,2256.94,0.49853,0.30072,1.02317,0.98189,0.98413,0.98852,0.86159,0.61963,0.25508,1.13067,0.00060945,0.00060945,0.00060945
230,2266.6,0.50945,0.30946,1.02664,0.98788,0.98113,0.98786,0.86145,0.62401,0.26345,1.13321,0.00060725,0.00060725,0.00060725
231,2276.43,0.49606,0.31792,1.02032,0.98311,0.98573,0.98863,0.8626,0.63085,0.26053,1.14865,0.000605051,0.000605051,0.000605051
232,2286.28,0.49473,0.3035,1.02052,0.97887,0.98453,0.98856,0.85678,0.64117,0.26547,1.16754,0.000602851,0.000602851,0.000602851
233,2296.02,0.49982,0.30198,1.02272,0.98433,0.98346,0.98811,0.85218,0.6525,0.26689,1.17024,0.000600651,0.000600651,0.000600651
234,2305.56,0.48859,0.31777,1.01899,0.99057,0.98428,0.98843,0.8627,0.6341,0.25055,1.13622,0.000598451,0.000598451,0.000598451
235,2315.11,0.50928,0.30851,1.01952,0.98997,0.98876,0.9893,0.8642,0.63584,0.25801,1.14419,0.000596251,0.000596251,0.000596251
236,2324.69,0.49883,0.3115,1.02911,0.97224,0.9867,0.98543,0.85824,0.63069,0.26985,1.13937,0.000594052,0.000594052,0.000594052
237,2334.51,0.47254,0.29646,1.00085,0.98514,0.98501,0.98812,0.86926,0.61857,0.2517,1.12909,0.000591852,0.000591852,0.000591852
238,2344.32,0.48371,0.29909,1.00574,0.98332,0.97803,0.98969,0.86414,0.62915,0.271,1.137,0.000589652,0.000589652,0.000589652
239,2353.99,0.47559,0.30621,1.00301,0.97911,0.98222,0.99017,0.86823,0.62223,0.25856,1.14914,0.000587452,0.000587452,0.000587452
240,2363.59,0.49896,0.32502,1.01857,0.98351,0.98039,0.98861,0.85796,0.63942,0.27718,1.15741,0.000585253,0.000585253,0.000585253
241,2373.28,0.47977,0.30827,1.01727,0.97823,0.98117,0.98466,0.86242,0.63956,0.27574,1.14277,0.000583053,0.000583053,0.000583053
242,2383.03,0.48633,0.30373,1.01327,0.98441,0.98329,0.98797,0.85459,0.63587,0.26787,1.14329,0.000580853,0.000580853,0.000580853
243,2392.86,0.48889,0.32447,1.00635,0.97934,0.98482,0.98668,0.86184,0.6372,0.27677,1.15288,0.000578653,0.000578653,0.000578653
244,2402.78,0.48907,0.29783,1.01314,0.98346,0.98293,0.98957,0.86876,0.63182,0.25621,1.14669,0.000576453,0.000576453,0.000576453
245,2412.57,0.48243,0.28998,1.00822,0.99429,0.98348,0.98887,0.86817,0.62704,0.25584,1.14476,0.000574254,0.000574254,0.000574254
246,2422.3,0.50778,0.32465,1.02759,0.98482,0.98102,0.98783,0.86667,0.61474,0.27022,1.1316,0.000572054,0.000572054,0.000572054
247,2431.85,0.47462,0.28879,1.01445,0.985,0.98582,0.98972,0.8636,0.62108,0.26029,1.13433,0.000569854,0.000569854,0.000569854
248,2441.48,0.50062,0.30925,1.02052,0.98519,0.98561,0.9877,0.86338,0.62562,0.26557,1.14631,0.000567654,0.000567654,0.000567654
249,2451.22,0.47728,0.29586,1.00465,0.99353,0.98288,0.98988,0.86657,0.63167,0.25814,1.14877,0.000565455,0.000565455,0.000565455
250,2461.2,0.47646,0.29956,1.01321,0.98473,0.97778,0.98598,0.86284,0.61607,0.27467,1.13242,0.000563255,0.000563255,0.000563255
251,2470.93,0.46795,0.28792,0.98958,0.98586,0.98193,0.98611,0.86638,0.61303,0.27357,1.14195,0.000561055,0.000561055,0.000561055
252,2480.57,0.47688,0.3041,1.00479,0.98609,0.98519,0.98697,0.85764,0.62018,0.27022,1.14813,0.000558855,0.000558855,0.000558855
253,2490.1,0.47831,0.31207,1.0109,0.98504,0.98575,0.98733,0.86105,0.6267,0.26079,1.1529,0.000556655,0.000556655,0.000556655
254,2499.64,0.48222,0.31388,1.005,0.99009,0.98421,0.98865,0.86132,0.63255,0.2624,1.14373,0.000554456,0.000554456,0.000554456
255,2509.24,0.47485,0.30056,0.99896,0.98971,0.99012,0.98683,0.85937,0.63201,0.2542,1.16863,0.000552256,0.000552256,0.000552256
256,2519.05,0.46004,0.2911,0.99887,0.99023,0.98919,0.98599,0.85872,0.63283,0.24452,1.16551,0.000550056,0.000550056,0.000550056
257,2528.84,0.47616,0.28519,1.01172,0.9856,0.98883,0.98701,0.85784,0.64038,0.2587,1.16374,0.000547856,0.000547856,0.000547856
258,2538.75,0.47482,0.30909,1.0106,0.98494,0.98921,0.98925,0.86013,0.63129,0.25607,1.16084,0.000545657,0.000545657,0.000545657
259,2548.52,0.44629,0.2784,0.99799,0.98951,0.99012,0.99033,0.87141,0.61775,0.25311,1.1443,0.000543457,0.000543457,0.000543457
260,2558.26,0.47538,0.28482,1.00773,0.9896,0.99004,0.99005,0.86149,0.62449,0.24682,1.15349,0.000541257,0.000541257,0.000541257
261,2567.89,0.48142,0.31155,1.00831,0.988,0.98987,0.99011,0.86762,0.61671,0.25512,1.14599,0.000539057,0.000539057,0.000539057
262,2577.68,0.48479,0.29353,1.01816,0.99006,0.98845,0.99025,0.86642,0.63412,0.2575,1.15351,0.000536857,0.000536857,0.000536857
263,2587.44,0.4449,0.27234,0.98347,0.98319,0.98854,0.98952,0.86438,0.61773,0.25595,1.14186,0.000534658,0.000534658,0.000534658
264,2597.29,0.45505,0.28361,0.99176,0.98173,0.98174,0.98941,0.8692,0.61469,0.24885,1.13304,0.000532458,0.000532458,0.000532458
265,2607.06,0.46768,0.31132,0.99765,0.98225,0.97708,0.98702,0.85686,0.64442,0.26407,1.17221,0.000530258,0.000530258,0.000530258
266,2616.75,0.45167,0.28375,0.99852,0.98893,0.98699,0.9886,0.86535,0.62251,0.24364,1.14118,0.000528058,0.000528058,0.000528058
267,2626.54,0.46022,0.29291,0.99344,0.98646,0.98688,0.989,0.87046,0.61568,0.24249,1.13547,0.000525859,0.000525859,0.000525859
268,2636.27,0.48073,0.29789,1.01297,0.98911,0.98637,0.99028,0.86655,0.61971,0.24985,1.14073,0.000523659,0.000523659,0.000523659
269,2646.17,0.47518,0.30669,1.00989,0.98855,0.983,0.99029,0.86731,0.62084,0.25049,1.13845,0.000521459,0.000521459,0.000521459
270,2656.03,0.45378,0.29102,0.99534,0.98793,0.97964,0.98861,0.85991,0.62134,0.25222,1.1457,0.000519259,0.000519259,0.000519259
271,2665.66,0.46329,0.30446,0.99936,0.98,0.98765,0.99009,0.86465,0.62162,0.25399,1.15228,0.000517059,0.000517059,0.000517059
272,2675.32,0.46534,0.29696,1.00221,0.98373,0.98254,0.98867,0.86261,0.61123,0.24923,1.13192,0.00051486,0.00051486,0.00051486
273,2685.04,0.46037,0.2881,0.99934,0.98581,0.98581,0.98817,0.8657,0.60619,0.25407,1.1235,0.00051266,0.00051266,0.00051266
274,2694.88,0.45373,0.29138,1.00209,0.99071,0.98729,0.98864,0.86666,0.60867,0.25508,1.12655,0.00051046,0.00051046,0.00051046
275,2704.72,0.45062,0.29272,0.99525,0.98683,0.98647,0.98663,0.86353,0.61055,0.2616,1.13167,0.00050826,0.00050826,0.00050826
276,2714.45,0.46036,0.28892,1.00495,0.98047,0.9857,0.98784,0.8615,0.62477,0.26482,1.14731,0.00050606,0.00050606,0.00050606
277,2724.11,0.45069,0.28851,0.99486,0.98616,0.98624,0.98938,0.86798,0.61284,0.25749,1.14147,0.000503861,0.000503861,0.000503861
278,2733.74,0.45222,0.28156,0.9901,0.98516,0.98644,0.98843,0.87259,0.61331,0.25818,1.13471,0.000501661,0.000501661,0.000501661
279,2743.37,0.43824,0.27778,0.98267,0.98538,0.98063,0.98681,0.86529,0.62409,0.26925,1.14864,0.000499461,0.000499461,0.000499461
280,2753.03,0.46408,0.29607,0.99986,0.98483,0.9854,0.9889,0.87112,0.607,0.25516,1.14131,0.000497261,0.000497261,0.000497261
281,2762.84,0.47008,0.2846,1.00598,0.98562,0.98453,0.98886,0.87235,0.61594,0.26118,1.14497,0.000495062,0.000495062,0.000495062
282,2772.69,0.45919,0.28541,1.00825,0.98642,0.98544,0.98882,0.86931,0.61584,0.25553,1.14515,0.000492862,0.000492862,0.000492862
283,2782.5,0.44058,0.27755,0.98323,0.98579,0.98545,0.99017,0.87049,0.61362,0.25284,1.14371,0.000490662,0.000490662,0.000490662
284,2792.3,0.45282,0.28822,0.99601,0.99108,0.98765,0.9898,0.8668,0.61099,0.24686,1.14535,0.000488462,0.000488462,0.000488462
285,2802.12,0.46379,0.29141,0.99655,0.98604,0.98544,0.98955,0.86543,0.62171,0.25572,1.15224,0.000486262,0.000486262,0.000486262
286,2811.86,0.46136,0.2926,1.00273,0.99039,0.97813,0.98777,0.86703,0.62211,0.25946,1.14842,0.000484063,0.000484063,0.000484063
287,2821.68,0.42104,0.25459,0.97233,0.98343,0.98466,0.98981,0.87095,0.61765,0.25671,1.14034,0.000481863,0.000481863,0.000481863
288,2831.44,0.44976,0.28642,0.99081,0.97859,0.98022,0.98901,0.86677,0.62182,0.25996,1.15262,0.000479663,0.000479663,0.000479663
289,2841.21,0.44657,0.28091,0.99605,0.97895,0.98532,0.98646,0.86606,0.62143,0.25723,1.14921,0.000477463,0.000477463,0.000477463
290,2850.83,0.43949,0.27618,0.98569,0.9839,0.98473,0.98865,0.86228,0.61796,0.25794,1.13744,0.000475264,0.000475264,0.000475264
291,2860.4,0.45063,0.28399,0.99323,0.98983,0.98299,0.99054,0.86728,0.62044,0.24748,1.1389,0.000473064,0.000473064,0.000473064
292,2870.01,0.44594,0.28062,0.9997,0.98638,0.9858,0.98979,0.8728,0.6148,0.25191,1.1302,0.000470864,0.000470864,0.000470864
293,2879.67,0.44528,0.28534,0.99696,0.98474,0.98759,0.98972,0.86796,0.62298,0.25409,1.15725,0.000468664,0.000468664,0.000468664
294,2889.38,0.43629,0.26858,0.98274,0.98368,0.98573,0.98913,0.87136,0.61974,0.25001,1.16057,0.000466464,0.000466464,0.000466464
295,2899.23,0.44197,0.28644,0.9933,0.98109,0.98519,0.98862,0.86597,0.62076,0.2559,1.1492,0.000464265,0.000464265,0.000464265
296,2908.84,0.44635,0.27078,0.98954,0.98346,0.98519,0.98656,0.86118,0.62933,0.26305,1.162,0.000462065,0.000462065,0.000462065
297,2918.38,0.4376,0.27675,0.98873,0.98115,0.98565,0.98564,0.8608,0.62587,0.26175,1.15399,0.000459865,0.000459865,0.000459865
298,2928.17,0.44942,0.28599,1.00238,0.98063,0.98519,0.98765,0.86179,0.6218,0.26569,1.14898,0.000457665,0.000457665,0.000457665
299,2937.98,0.4434,0.2865,0.98804,0.97999,0.98408,0.98866,0.86434,0.62071,0.25773,1.15092,0.000455466,0.000455466,0.000455466
300,2947.94,0.45061,0.30235,0.99848,0.98577,0.98553,0.98767,0.86994,0.62208,0.25291,1.15338,0.000453266,0.000453266,0.000453266
301,2957.74,0.41236,0.26374,0.96185,0.98568,0.98502,0.98978,0.86604,0.62317,0.24817,1.15674,0.000451066,0.000451066,0.000451066
302,2967.6,0.43168,0.27432,0.97835,0.98901,0.98775,0.98977,0.86653,0.62218,0.24686,1.15576,0.000448866,0.000448866,0.000448866
303,2977.39,0.42049,0.27132,0.97202,0.98587,0.98332,0.98976,0.8735,0.61821,0.24701,1.15386,0.000446666,0.000446666,0.000446666
304,2987.06,0.42907,0.27405,0.98038,0.98988,0.98593,0.98993,0.86882,0.61564,0.23879,1.14624,0.000444467,0.000444467,0.000444467
305,2996.69,0.43107,0.26739,0.97778,0.99038,0.98805,0.99008,0.86494,0.61411,0.24289,1.14428,0.000442267,0.000442267,0.000442267
306,3006.4,0.43634,0.27796,0.98213,0.99067,0.98438,0.98956,0.86403,0.61426,0.24708,1.14575,0.000440067,0.000440067,0.000440067
307,3016.17,0.4243,0.25413,0.97188,0.9872,0.98568,0.99018,0.87373,0.60638,0.24669,1.14192,0.000437867,0.000437867,0.000437867
308,3025.99,0.43202,0.26621,0.98579,0.99071,0.9869,0.98947,0.87093,0.60956,0.24389,1.1433,0.000435668,0.000435668,0.000435668
309,3035.76,0.42993,0.27358,0.97594,0.98678,0.98507,0.99043,0.8697,0.61282,0.24797,1.14125,0.000433468,0.000433468,0.000433468
310,3045.5,0.42599,0.26894,0.98046,0.98678,0.98651,0.99052,0.87269,0.60884,0.24021,1.13813,0.000431268,0.000431268,0.000431268
311,3055.13,0.4365,0.28943,0.98718,0.98937,0.98767,0.99025,0.87219,0.61159,0.2466,1.14692,0.000429068,0.000429068,0.000429068
312,3064.91,0.42804,0.26978,0.9772,0.98428,0.98624,0.99025,0.86955,0.62415,0.252,1.16284,0.000426868,0.000426868,0.000426868
313,3074.64,0.42576,0.27862,0.97376,0.98656,0.98778,0.99035,0.86231,0.62223,0.24467,1.16356,0.000424669,0.000424669,0.000424669
314,3084.38,0.44052,0.28196,0.99206,0.98915,0.9853,0.99063,0.86723,0.6052,0.2436,1.15155,0.000422469,0.000422469,0.000422469
315,3093.97,0.41105,0.26566,0.97608,0.98171,0.98303,0.99069,0.86529,0.61082,0.25124,1.1503,0.000420269,0.000420269,0.000420269
316,3103.75,0.41951,0.25244,0.97086,0.98672,0.98465,0.99052,0.86494,0.61751,0.25103,1.1616,0.000418069,0.000418069,0.000418069
317,3113.35,0.44229,0.26759,0.99218,0.99075,0.98706,0.98993,0.86892,0.62205,0.23869,1.16398,0.00041587,0.00041587,0.00041587
318,3123.01,0.42436,0.25639,0.98018,0.99002,0.99012,0.9898,0.87019,0.61603,0.23541,1.15294,0.00041367,0.00041367,0.00041367
319,3132.77,0.41629,0.26338,0.98114,0.99026,0.98652,0.99004,0.86684,0.62083,0.23751,1.15288,0.00041147,0.00041147,0.00041147
320,3142.55,0.4333,0.27579,0.98224,0.98686,0.98723,0.98825,0.86884,0.61862,0.24471,1.15506,0.00040927,0.00040927,0.00040927
321,3152.25,0.42969,0.26614,0.97957,0.9823,0.98599,0.99001,0.86856,0.61077,0.2434,1.14309,0.00040707,0.00040707,0.00040707
322,3161.87,0.41573,0.25762,0.97243,0.98389,0.98567,0.98966,0.87473,0.60148,0.2396,1.1363,0.000404871,0.000404871,0.000404871
323,3171.47,0.43228,0.27438,0.98405,0.98115,0.98742,0.98895,0.87007,0.61302,0.24373,1.15093,0.000402671,0.000402671,0.000402671
324,3181.07,0.42425,0.27421,0.97737,0.98517,0.98522,0.98801,0.8689,0.61759,0.24721,1.15335,0.000400471,0.000400471,0.000400471
325,3190.83,0.42402,0.27538,0.97448,0.98482,0.98534,0.98699,0.86594,0.61808,0.25098,1.15752,0.000398271,0.000398271,0.000398271
326,3200.58,0.42512,0.26323,0.96604,0.98743,0.98191,0.98867,0.86714,0.62411,0.25132,1.15862,0.000396071,0.000396071,0.000396071
327,3210.55,0.41201,0.26294,0.9688,0.9887,0.98637,0.98822,0.86754,0.62034,0.2491,1.15586,0.000393872,0.000393872,0.000393872
328,3220.27,0.40652,0.25981,0.97556,0.98374,0.9864,0.98804,0.86311,0.63821,0.25605,1.16991,0.000391672,0.000391672,0.000391672
329,3229.89,0.42751,0.26644,0.97478,0.98067,0.98556,0.98706,0.86443,0.62491,0.26132,1.15731,0.000389472,0.000389472,0.000389472
330,3239.5,0.46266,0.28773,0.99745,0.97897,0.98441,0.98633,0.86424,0.62371,0.26314,1.16749,0.000387272,0.000387272,0.000387272
331,3249.29,0.41466,0.25766,0.96976,0.98061,0.98561,0.98684,0.86558,0.62209,0.26124,1.16218,0.000385073,0.000385073,0.000385073
332,3259.19,0.42314,0.26092,0.97563,0.98058,0.98559,0.98606,0.86262,0.62312,0.25772,1.15657,0.000382873,0.000382873,0.000382873
333,3269.13,0.41958,0.26519,0.96909,0.98049,0.98587,0.98857,0.86339,0.63266,0.24946,1.16968,0.000380673,0.000380673,0.000380673
334,3278.79,0.39544,0.25182,0.95933,0.98395,0.98765,0.98641,0.86246,0.6297,0.25551,1.17797,0.000378473,0.000378473,0.000378473
335,3288.33,0.41448,0.25633,0.97487,0.98422,0.98619,0.98651,0.85864,0.62793,0.25842,1.1736,0.000376273,0.000376273,0.000376273
336,3297.95,0.4132,0.27401,0.96689,0.98636,0.98765,0.98802,0.85934,0.62271,0.25639,1.16486,0.000374074,0.000374074,0.000374074
337,3307.68,0.41722,0.26291,0.98327,0.99162,0.98433,0.98791,0.86279,0.62426,0.25412,1.16141,0.000371874,0.000371874,0.000371874
338,3317.41,0.41669,0.28122,0.96852,0.98492,0.98522,0.98645,0.86738,0.61591,0.26425,1.15386,0.000369674,0.000369674,0.000369674
339,3327.22,0.40662,0.25319,0.96565,0.98834,0.98065,0.98781,0.86971,0.61658,0.25275,1.16087,0.000367474,0.000367474,0.000367474
340,3337.25,0.41272,0.25966,0.97401,0.98537,0.98519,0.98928,0.8682,0.62294,0.25012,1.16244,0.000365275,0.000365275,0.000365275
341,3347.03,0.42035,0.2667,0.97655,0.98311,0.98519,0.98659,0.8633,0.62119,0.25838,1.15406,0.000363075,0.000363075,0.000363075
342,3356.78,0.41218,0.2532,0.95922,0.9822,0.98519,0.98705,0.86391,0.62283,0.26035,1.16161,0.000360875,0.000360875,0.000360875
343,3366.56,0.41031,0.25457,0.96672,0.98338,0.98519,0.98806,0.86923,0.61666,0.25641,1.15994,0.000358675,0.000358675,0.000358675
344,3376.49,0.41803,0.26375,0.97739,0.98588,0.98371,0.98812,0.86985,0.61852,0.25152,1.15713,0.000356475,0.000356475,0.000356475
345,3386.33,0.40779,0.26262,0.97313,0.98575,0.98507,0.98945,0.86943,0.62016,0.24241,1.15284,0.000354276,0.000354276,0.000354276
346,3396.2,0.40249,0.25437,0.96523,0.99071,0.98648,0.98987,0.87063,0.6168,0.23815,1.15119,0.000352076,0.000352076,0.000352076
347,3405.83,0.39774,0.25977,0.9532,0.98636,0.98578,0.9897,0.87126,0.61785,0.24067,1.1569,0.000349876,0.000349876,0.000349876
348,3415.44,0.40773,0.26759,0.97028,0.98955,0.98569,0.99065,0.87357,0.61377,0.23849,1.15378,0.000347676,0.000347676,0.000347676
349,3425.13,0.37965,0.24335,0.94873,0.9815,0.98384,0.98868,0.86898,0.62223,0.24768,1.16384,0.000345477,0.000345477,0.000345477
350,3434.97,0.40836,0.26363,0.97542,0.98442,0.98519,0.9895,0.86838,0.6156,0.25378,1.16156,0.000343277,0.000343277,0.000343277
351,3444.84,0.40325,0.25905,0.96292,0.98383,0.98528,0.9894,0.86856,0.61859,0.25123,1.16593,0.000341077,0.000341077,0.000341077
352,3454.74,0.39991,0.24366,0.97127,0.98482,0.98519,0.98934,0.873,0.61265,0.24861,1.15587,0.000338877,0.000338877,0.000338877
353,3464.27,0.39255,0.25825,0.95545,0.98566,0.98519,0.98961,0.87367,0.61821,0.24611,1.15654,0.000336677,0.000336677,0.000336677
354,3473.92,0.41841,0.27438,0.97215,0.98584,0.98519,0.98802,0.86814,0.61845,0.2459,1.16173,0.000334478,0.000334478,0.000334478
355,3483.47,0.41048,0.25152,0.97644,0.98558,0.9855,0.98764,0.86811,0.61706,0.25372,1.16797,0.000332278,0.000332278,0.000332278
356,3493.24,0.40188,0.25701,0.97,0.98578,0.9839,0.98924,0.87237,0.62011,0.25027,1.16966,0.000330078,0.000330078,0.000330078
357,3502.99,0.40279,0.25458,0.96109,0.9855,0.98578,0.98944,0.87048,0.61852,0.2501,1.16114,0.000327878,0.000327878,0.000327878
358,3512.98,0.3832,0.2441,0.9562,0.98485,0.98407,0.98915,0.87059,0.60918,0.25167,1.15909,0.000325679,0.000325679,0.000325679
359,3522.75,0.39211,0.24507,0.96108,0.98671,0.98519,0.99001,0.86963,0.62181,0.25231,1.17175,0.000323479,0.000323479,0.000323479
360,3532.54,0.40934,0.25127,0.97123,0.98762,0.98535,0.98956,0.86716,0.62159,0.2501,1.17089,0.000321279,0.000321279,0.000321279
361,3542.28,0.39041,0.24425,0.96517,0.98606,0.98274,0.98908,0.86774,0.61691,0.2636,1.15313,0.000319079,0.000319079,0.000319079
